"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L076",896.82375,70,5.43363411668772,14,84,0.498429452176417,8,78,1.95539560280267,8,78,115.154676234495,14,84,62.5699829383686,10,80,0.0911955541638525,20,90,0.00277220969975072,20,90,3915.00276490773,10,80,0.514770300420395,8,78,5.56485769611908,14,84,3.65430237577785,15,85,0.026934740158655,11,81,0.817665741662825,9,79
"L077",1129.95625,11,5.40182540454227,13,24,0.859156700541126,23,34,3.37224531238713,23,34,108.514676234495,11,22,72.0543093431936,15,26,0.078191092722742,13,24,0.00203794899372548,13,24,5191.82349492464,15,26,0.861376874532755,22,33,6.76018076713804,22,33,3.75147161047119,17,28,0.0377825308874358,20,31,1.25602989067765,20,31
"L078",810.615,86,34.5435870515547,73,159,2.57105614635638,68,154,10.0931159926686,68,154,364.686143603562,81,167,191.266879451368,74,160,0.187655581651965,76,162,0.0117382057750458,76,162,36583.0191750641,74,160,2.57312681999414,68,154,17.2218882843483,83,169,9.31697657369269,80,166,0.104193059241073,76,162,3.55923265096142,78,164
"L079",700.83875,99,74.9565164745388,98,197,4.85688097055902,99,198,19.0703959053964,99,198,601.868856396437,103,202,303.672447324032,100,199,0.259849108558349,94,193,0.0225071864061896,94,193,92216.9552637669,100,199,4.86054739478749,99,198,23.3089823451587,98,197,13.8165174923172,102,201,0.170327848480515,101,200,6.02204452613701,102,201
"L080",894.9375,71,11.0954036636069,30,101,1.91800599209703,48,119,7.53146018227747,48,119,201.056143603563,35,106,115.792697703566,36,107,0.105741830309235,27,98,0.003727111559049,27,98,13407.9488414695,36,107,1.92225978075958,48,119,7.87093377448587,29,100,5.01045720155758,31,102,0.0607687087744833,41,112,2.17647910201789,43,114
"L081",796.01875,90,1.60911039165413,5,95,0.279606817684931,4,94,1.0968921032816,4,94,68.0956358437811,5,95,34.4912352731594,5,95,0.0489233768917213,5,95,0.000797832268829804,5,95,1189.64531066844,5,95,0.287359424552811,4,94,3.14680897050644,5,95,1.98303742391046,5,95,0.0148113582635571,5,95,0.45033314790982,5,95
"L082",735.09625,96,48.6599506284382,88,184,4.28519285839927,93,189,16.8263664701739,93,189,495.268856396436,95,191,254.43122045973,92,188,0.197906485155173,82,178,0.0130556589554916,82,178,64735.2459446275,92,188,4.28677225742313,93,189,18.4526681502809,89,185,10.2750505190047,89,185,0.137938525215439,96,192,4.97671778164353,96,192
"L083",986.66375,48,17.1328559243166,43,91,1.1752498977657,29,77,4.61023106518563,29,77,207.745635843778,38,86,124.940347638813,40,88,0.137908684274196,49,97,0.00633960173274666,49,97,15610.0904681075,40,88,1.17549111726092,29,77,13.074764680431,64,112,5.18696696405254,34,82,0.0505059157349989,33,81,1.61794834012062,29,77
"L084",967.62125,56,89.6191877267013,102,158,4.45504750399878,95,151,17.4911298624967,95,151,516.749584237356,99,155,309.51133353114,101,157,0.310717301159115,103,159,0.032181747079868,103,159,95797.2655842248,101,157,4.46545400295315,95,151,25.4280846868874,101,157,16.0610762792841,104,160,0.175006388160502,102,158,6.00713443239416,101,157
"L085",1067.9875,31,91.6589392642289,103,134,2.40519852458649,61,92,9.43336764144803,61,92,503.38936415622,97,128,279.855029696868,96,127,0.333714047860938,104,135,0.0371216885799109,104,135,78318.8376466349,96,127,2.4186181323058,62,93,28.8927514575358,104,135,13.2687589272679,99,130,0.107796378980652,81,112,3.28773719550639,69,100
"L086",706.04625,98,41.1050000549709,81,179,4.23609855252082,92,190,16.6340005386003,92,190,444.068856396439,91,189,242.36091226705,89,187,0.170009551306561,61,159,0.00963441584515272,61,159,58738.8117949169,89,187,4.23611593223645,92,190,16.835534390794,81,179,7.36014779719111,59,157,0.119372514507683,84,182,4.45652974132618,91,189
"L087",1049.66,34,57.8128975220501,93,127,4.90212250321905,100,134,19.2491564554285,100,134,531.203856396438,100,134,283.814655321772,97,131,0.207041968722245,84,118,0.0142887922707944,84,118,80550.758575416,97,131,4.90282696310056,100,134,19.9764916541558,92,126,10.1001670033426,88,122,0.147203157669325,97,131,5.40123922805808,97,131
"L088",780.79375,93,5.0965284145528,12,105,1.40232794766834,33,126,5.50640541067165,33,126,162.558856396438,25,118,83.0302076184512,16,109,0.0625644960495927,7,100,0.00130477205531317,7,100,6894.01537716311,16,109,1.40244156046943,33,126,6.07912965345198,16,109,3.15123474867529,10,103,0.0445664825644182,24,117,1.61795612053984,30,123
"L089",784.91125,92,48.7620239038752,89,181,4.59506219097462,96,188,18.0435332670193,96,188,434.069584237357,90,182,263.400167253809,93,185,0.186065383555485,74,166,0.0115401089858832,74,166,69379.6481093347,93,185,4.59519950733071,96,188,18.3329240773871,87,179,8.39319601809846,69,161,0.131574095974655,93,185,4.88843322006272,94,186
"L090",853.33125,79,6.80634845186085,17,96,1.4104100087016,34,113,5.53830466308135,34,113,149.048856396439,22,101,87.3037049073795,20,99,0.0880173294019546,18,97,0.00258235009168406,18,97,7621.9368905548,20,99,1.4155937901507,34,113,5.77163662616688,15,94,3.82476184324125,19,98,0.044244658461422,23,102,1.57881689551677,27,106
"L091",1097.50375,18,34.1383601001999,71,89,2.84133115687874,77,95,11.1552516013179,77,95,328.205415762645,72,90,195.585310756724,76,94,0.18282642334277,71,89,0.0111418336907699,71,89,38253.6137838044,76,94,2.84369616033892,77,95,16.587354583577,80,98,9.45395917722081,85,103,0.109442885457148,82,100,3.78826327478024,81,99
"L092",861.3375,77,15.1187241354127,38,115,0.292743388277618,5,82,1.14908267472075,5,82,166.380323765505,28,105,88.4080789916139,22,99,0.172657207383035,64,141,0.00993683708710275,64,141,7815.98843098745,22,99,0.423210643599249,6,83,4.41182148024374,9,86,4.81198465769793,28,105,0.0254924108573596,8,85,0.709602798504012,7,84
"L093",1090.06,19,4.15452576899553,8,27,0.781431834087782,21,40,3.06846837036299,21,40,89.2535516064224,7,26,58.0765347680392,8,27,0.0806906211243144,15,34,0.00217032544580922,15,34,3372.88389066327,8,27,0.792633721535939,18,37,3.52350108357881,7,26,2.99482143197331,8,27,0.0279117606102076,12,31,0.953802695657047,14,33
"L094",1083.01375,22,2.12656557590553,6,28,0.424128230081821,7,29,1.66391323264621,7,29,69.9042721590829,6,28,43.937746188298,6,28,0.0490263533143066,6,28,0.000801194439766409,6,28,1930.5255401073,6,28,0.424700422226062,7,29,4.52908017496234,11,33,2.0145462121815,6,28,0.0190100455195402,6,28,0.609003852206167,6,28
"L095",993.3925,46,20.9172459154743,55,101,3.01463867686893,84,130,11.8376954464362,84,130,292.026143603562,64,110,172.398110693343,67,113,0.122666630486518,39,85,0.005015700744972,39,85,29721.108570634,67,113,3.01503131324709,84,130,11.8796767363338,59,105,5.39488419876653,37,83,0.0838547937326822,65,111,3.12606368373132,68,114
"L096",809.775,87,5.94565903880784,15,102,0.548018639481225,10,97,2.15188810142966,10,97,100.57740800286,10,97,60.1391309098591,9,96,0.104864736414646,25,112,0.00366553764777104,25,112,3616.71506659317,9,96,0.577666136759836,10,97,3.22869177042368,6,93,3.35214510133573,12,99,0.0246770563273579,7,94,0.790253828338953,8,95
"L097",1142.38,9,16.3138016000049,39,48,2.60610846297746,69,78,10.2335062621246,69,78,254.636143603562,52,61,150.159128704048,54,63,0.112349774203728,31,40,0.00420749058787619,31,40,22547.7639331589,54,63,2.60729942604032,69,78,10.2972308572316,49,58,5.08943113104475,33,42,0.0738522222806787,49,58,2.73069573987742,55,64
"L098",1204.22625,4,16.9423622227856,42,46,2.35594132269867,58,62,9.25051399014269,58,62,287.911143603562,61,65,146.234033852474,50,54,0.120024932463211,36,40,0.00480199480426612,36,40,21384.3926567665,50,54,2.35662907324298,58,62,11.3227031319066,55,59,6.29639782203431,52,56,0.0812787646772473,58,62,2.89236110078175,60,64
"L099",796.44625,89,23.4230028896278,58,147,2.21027375344448,54,143,8.67905716616391,54,143,234.228856396438,47,136,149.089788937603,53,142,0.178971105112397,67,156,0.0106768854883843,67,156,22227.7651654591,53,142,2.2272497242734,54,143,9.69299279109211,43,132,7.5979746729016,61,150,0.0776557117234489,54,143,2.69158759685281,53,142
"L100",852.8875,80,0.546041716810271,2,82,0.309693047024443,6,86,1.2158104469905,6,86,41.7938563964385,3,83,23.2290765935393,3,83,0.0252543513823549,2,82,0.000212594087914483,2,82,539.589999388516,3,83,0.310874754803428,5,85,1.97592263746293,3,83,1.26408534126245,3,83,0.0129379166963808,3,83,0.436679507726846,4,84
