"genotype","BLUP","env","trait","pev","model"
"L029",3.71706703224803,"Clavet.2024","lodging",0.0339110796248253,"SpATS"
"L030",2.40677253238968,"Clavet.2024","lodging",0.0376712403894694,"SpATS"
"L031",2.48120902207284,"Clavet.2024","lodging",0.0353463326377015,"SpATS"
"L032",4.05704099016091,"Clavet.2024","lodging",0.0357828565075021,"SpATS"
"L033",3.87945518960864,"Clavet.2024","lodging",0.0333221049071598,"SpATS"
"L034",4.68837374808304,"Clavet.2024","lodging",0.0352866656079411,"SpATS"
"L035",2.3480648892576,"Clavet.2024","lodging",0.0368965585681129,"SpATS"
"L036",3.8756836763608,"Clavet.2024","lodging",0.0335018531090008,"SpATS"
"L037",3.61349713648727,"Clavet.2024","lodging",0.0377456132816788,"SpATS"
"L038",4.48188126161475,"Clavet.2024","lodging",0.0315209199393651,"SpATS"
"L039",2.01270575176385,"Clavet.2024","lodging",0.0345209134896576,"SpATS"
"L040",3.40751812811643,"Clavet.2024","lodging",0.0328874258379558,"SpATS"
"L041",2.03572338302054,"Clavet.2024","lodging",0.0372612233539689,"SpATS"
"L042",3.38210990464368,"Clavet.2024","lodging",0.0351483336944433,"SpATS"
"L043",2.63820207716098,"Clavet.2024","lodging",0.035126901225919,"SpATS"
"L044",2.40769292474681,"Clavet.2024","lodging",0.0353255740973965,"SpATS"
"L045",3.12439310333255,"Clavet.2024","lodging",0.0337073827620738,"SpATS"
"L046",3.22491347157699,"Clavet.2024","lodging",0.036196336183563,"SpATS"
"L047",4.37174333228864,"Clavet.2024","lodging",0.0341663677388568,"SpATS"
"L048",2.99506913320264,"Clavet.2024","lodging",0.0326284850983783,"SpATS"
"L049",1.99715515011302,"Clavet.2024","lodging",0.0355104265667038,"SpATS"
"L050",1.90348092124839,"Clavet.2024","lodging",0.0350953991490066,"SpATS"
"L051",3.34522939108475,"Clavet.2024","lodging",0.0363645089463581,"SpATS"
"L052",2.91773986748539,"Clavet.2024","lodging",0.0315270155391722,"SpATS"
"L053",4.46238100170863,"Clavet.2024","lodging",0.0330664824719114,"SpATS"
"L054",2.20779918853189,"Clavet.2024","lodging",0.0359145154378267,"SpATS"
"L055",4.64503219975605,"Clavet.2024","lodging",0.0340753939281403,"SpATS"
"L056",3.45523809528178,"Clavet.2024","lodging",0.0341562268294205,"SpATS"
"L057",3.01346310870277,"Clavet.2024","lodging",0.0356366104092845,"SpATS"
"L058",1.94802446256148,"Clavet.2024","lodging",0.0325921512859723,"SpATS"
"L059",3.39489881698222,"Clavet.2024","lodging",0.0378172312426745,"SpATS"
"L060",2.66782467767884,"Clavet.2024","lodging",0.0345760786332497,"SpATS"
"L061",2.54017645571443,"Clavet.2024","lodging",0.0373134484172282,"SpATS"
"L062",3.23992609126936,"Clavet.2024","lodging",0.0358664687610241,"SpATS"
"L063",2.75512285657163,"Clavet.2024","lodging",0.0350681883426414,"SpATS"
"L064",3.1917926290934,"Clavet.2024","lodging",0.0352380751256164,"SpATS"
"L065",2.70590127106002,"Clavet.2024","lodging",0.0320701288425256,"SpATS"
"L066",2.3280582346022,"Clavet.2024","lodging",0.0369938799334577,"SpATS"
"L067",3.49363020929008,"Clavet.2024","lodging",0.0350091475827377,"SpATS"
"L068",1.02442299115346,"Clavet.2024","lodging",0.0398014815130041,"SpATS"
"L069",2.11135342188697,"Clavet.2024","lodging",0.0333999450262972,"SpATS"
"L070",1.63120290054948,"Clavet.2024","lodging",0.0342338892662848,"SpATS"
"L071",2.02564802198803,"Clavet.2024","lodging",0.0355476927065548,"SpATS"
"L072",4.53492005696057,"Clavet.2024","lodging",0.0340390390257452,"SpATS"
"L073",4.36231786594725,"Clavet.2024","lodging",0.0359622418661178,"SpATS"
"L074",4.06410178425506,"Clavet.2024","lodging",0.0351265277287148,"SpATS"
"L075",4.59940032528154,"Clavet.2024","lodging",0.0330762788299727,"SpATS"
"L076",4.22041126942439,"Clavet.2024","lodging",0.035289094399736,"SpATS"
"L077",2.29156038580964,"Clavet.2024","lodging",0.0376195032542842,"SpATS"
"L078",4.47351075113638,"Clavet.2024","lodging",0.0336120388147064,"SpATS"
"L079",4.51070481495602,"Clavet.2024","lodging",0.0373000599108399,"SpATS"
"L080",4.41306653991866,"Clavet.2024","lodging",0.0346045752483541,"SpATS"
"L081",4.2620984273948,"Clavet.2024","lodging",0.0338858605912187,"SpATS"
"L082",4.72315736149064,"Clavet.2024","lodging",0.0340791448188682,"SpATS"
"L083",2.27530336358942,"Clavet.2024","lodging",0.0331504594790101,"SpATS"
"L084",1.81404175430471,"Clavet.2024","lodging",0.0353894361002245,"SpATS"
"L085",3.23193327563198,"Clavet.2024","lodging",0.0386519996461614,"SpATS"
"L086",4.33209958366296,"Clavet.2024","lodging",0.0350942297926234,"SpATS"
"L087",3.02770987523727,"Clavet.2024","lodging",0.0349587084490732,"SpATS"
"L088",3.5372474570279,"Clavet.2024","lodging",0.033400934420875,"SpATS"
"L089",2.92855052266252,"Clavet.2024","lodging",0.035449506813285,"SpATS"
"L090",4.08843884082193,"Clavet.2024","lodging",0.0359009670398683,"SpATS"
"L091",2.8440214433473,"Clavet.2024","lodging",0.0333870711126042,"SpATS"
"L092",3.73347389252909,"Clavet.2024","lodging",0.0333135998422461,"SpATS"
"L093",1.46616510420595,"Clavet.2024","lodging",0.0338446327630258,"SpATS"
"L094",2.13880310220767,"Clavet.2024","lodging",0.0360087654040103,"SpATS"
"L095",3.32199968240777,"Clavet.2024","lodging",0.0331441622074101,"SpATS"
"L096",4.11968614788485,"Clavet.2024","lodging",0.0370555095199053,"SpATS"
"L097",2.1865563277339,"Clavet.2024","lodging",0.0365785910958461,"SpATS"
"L098",3.51957125567598,"Clavet.2024","lodging",0.0344818083693059,"SpATS"
"L099",4.18507917714931,"Clavet.2024","lodging",0.0357512234056015,"SpATS"
"L100",4.17598661251249,"Clavet.2024","lodging",0.0362942405578581,"SpATS"
"CL1",3.62320900106842,"Hunter.2024","lodging",0.0441740641389173,"SpATS"
"CL2",4.37431191142175,"Hunter.2024","lodging",0.0435849254965602,"SpATS"
"CL3",3.89834077958379,"Hunter.2024","lodging",0.04349209635882,"SpATS"
"Extra",3.03881805089602,"Hunter.2024","lodging",0.0313969156734606,"SpATS"
"L001",3.0891177346478,"Hunter.2024","lodging",0.028465137787451,"SpATS"
"L002",3.5743415543011,"Hunter.2024","lodging",0.0314641056587602,"SpATS"
"L003",2.97526790868353,"Hunter.2024","lodging",0.0320610333862158,"SpATS"
"L004",3.21322941683213,"Hunter.2024","lodging",0.0310088132964013,"SpATS"
"L005",3.28235562410353,"Hunter.2024","lodging",0.0306797650368149,"SpATS"
"L006",3.31968653643091,"Hunter.2024","lodging",0.0296496435204398,"SpATS"
"L007",2.85765881183906,"Hunter.2024","lodging",0.0340056737618693,"SpATS"
"L008",3.46990085830229,"Hunter.2024","lodging",0.0331141187262611,"SpATS"
"L009",2.86058702839333,"Hunter.2024","lodging",0.0311929443595938,"SpATS"
"L010",3.04290022397744,"Hunter.2024","lodging",0.0315490410859608,"SpATS"
"L011",3.63330219691492,"Hunter.2024","lodging",0.0309958945204817,"SpATS"
"L012",2.37645104695213,"Hunter.2024","lodging",0.0321726242754048,"SpATS"
"L013",3.39648543435409,"Hunter.2024","lodging",0.0300974200017537,"SpATS"
"L014",3.18028249720743,"Hunter.2024","lodging",0.0315014548846702,"SpATS"
"L015",2.92568051480256,"Hunter.2024","lodging",0.0335895413032535,"SpATS"
"L016",3.72921172341632,"Hunter.2024","lodging",0.031962766581108,"SpATS"
"L017",3.29253181334574,"Hunter.2024","lodging",0.0294775842714401,"SpATS"
"L018",3.54689255364538,"Hunter.2024","lodging",0.0296443253960999,"SpATS"
"L019",4.34782512618091,"Hunter.2024","lodging",0.0305327603692144,"SpATS"
"L020",3.90027827919961,"Hunter.2024","lodging",0.030383450687813,"SpATS"
"L021",2.54820180375839,"Hunter.2024","lodging",0.0310582449437561,"SpATS"
"L022",4.03568801923242,"Hunter.2024","lodging",0.03072569781103,"SpATS"
"L023",4.30413760650814,"Hunter.2024","lodging",0.0324882739983538,"SpATS"
"L024",4.22682698701975,"Hunter.2024","lodging",0.0318159480398372,"SpATS"
"L025",4.31175300148197,"Hunter.2024","lodging",0.0315211892630519,"SpATS"
"L026",3.56509750670622,"Hunter.2024","lodging",0.0309456275549547,"SpATS"
"L027",3.3757303564074,"Hunter.2024","lodging",0.0344333692819406,"SpATS"
"L028",4.34209278296351,"Hunter.2024","lodging",0.0304449570326689,"SpATS"
"L029",3.23899443768766,"Hunter.2024","lodging",0.0347217695538069,"SpATS"
"L030",3.04354844440052,"Hunter.2024","lodging",0.0310527374677032,"SpATS"
"L031",3.2908624624428,"Hunter.2024","lodging",0.0320758812741011,"SpATS"
"L032",4.29680513104933,"Hunter.2024","lodging",0.0295725381505497,"SpATS"
"L033",4.18399934760541,"Hunter.2024","lodging",0.0299724437624246,"SpATS"
"L034",4.60050708273416,"Hunter.2024","lodging",0.0315896630860675,"SpATS"
"L035",3.05757174543758,"Hunter.2024","lodging",0.0320393311258118,"SpATS"
"L036",3.73603018220201,"Hunter.2024","lodging",0.031978926669419,"SpATS"
"L037",4.29250870533429,"Hunter.2024","lodging",0.0323959231756987,"SpATS"
"L038",4.55264700886988,"Hunter.2024","lodging",0.0296000317497459,"SpATS"
"L039",2.81633706840122,"Hunter.2024","lodging",0.0335687048153746,"SpATS"
"L040",3.43977850677742,"Hunter.2024","lodging",0.0336446539137561,"SpATS"
"L041",3.14373386093988,"Hunter.2024","lodging",0.030797539647363,"SpATS"
"L042",3.83700221742638,"Hunter.2024","lodging",0.0314250456217937,"SpATS"
"L043",3.77439332343436,"Hunter.2024","lodging",0.0299610242941273,"SpATS"
"L044",3.64008915244973,"Hunter.2024","lodging",0.0301799573263474,"SpATS"
"L045",3.87189476771227,"Hunter.2024","lodging",0.0350124891802262,"SpATS"
"L046",3.64575919760682,"Hunter.2024","lodging",0.0294896351846999,"SpATS"
"L047",4.27810328507746,"Hunter.2024","lodging",0.0326896992910414,"SpATS"
"L048",3.99186699498047,"Hunter.2024","lodging",0.0302406438063469,"SpATS"
"L049",2.44311890840206,"Hunter.2024","lodging",0.0355190194206797,"SpATS"
"L050",2.98667980955893,"Hunter.2024","lodging",0.0301590664233306,"SpATS"
"L051",4.19537205725548,"Hunter.2024","lodging",0.0311893948067914,"SpATS"
"L052",3.79597830446885,"Hunter.2024","lodging",0.0341204097387506,"SpATS"
"L053",4.23941139044414,"Hunter.2024","lodging",0.0312672912572618,"SpATS"
"L054",2.63603141182931,"Hunter.2024","lodging",0.0321056307774423,"SpATS"
"L055",4.19001870501502,"Hunter.2024","lodging",0.0312379654667557,"SpATS"
"L056",4.05443268589798,"Hunter.2024","lodging",0.0308991474687592,"SpATS"
"L057",2.94498299340144,"Hunter.2024","lodging",0.0309629701036622,"SpATS"
"L058",3.07702973793013,"Hunter.2024","lodging",0.0315531640430098,"SpATS"
"L059",3.61254302837131,"Hunter.2024","lodging",0.0321086204579652,"SpATS"
"L060",3.02504372035004,"Hunter.2024","lodging",0.0323367775080318,"SpATS"
"L061",3.29759022594706,"Hunter.2024","lodging",0.0303794705652981,"SpATS"
"L062",3.855416755447,"Hunter.2024","lodging",0.0335274825524688,"SpATS"
"L063",3.33242745235638,"Hunter.2024","lodging",0.0306124895927757,"SpATS"
"L064",3.16786475449817,"Hunter.2024","lodging",0.0312630761240943,"SpATS"
"L065",3.396892440237,"Hunter.2024","lodging",0.0313228053462125,"SpATS"
"L066",3.28243781386835,"Hunter.2024","lodging",0.0311115318312557,"SpATS"
"L067",3.3564726090444,"Hunter.2024","lodging",0.028998308232344,"SpATS"
"L068",2.4387364599316,"Hunter.2024","lodging",0.0318517378114571,"SpATS"
"L069",2.88824651600727,"Hunter.2024","lodging",0.0328185922357996,"SpATS"
"L070",2.46200966723675,"Hunter.2024","lodging",0.0300645053511259,"SpATS"
"L071",2.91585934716223,"Hunter.2024","lodging",0.0338895755153688,"SpATS"
"L072",4.06874752341161,"Hunter.2024","lodging",0.0286592861958678,"SpATS"
"L073",4.51333517365223,"Hunter.2024","lodging",0.0306078860557,"SpATS"
"L074",3.91513591188188,"Hunter.2024","lodging",0.0322578220691118,"SpATS"
"L075",4.41460267160192,"Hunter.2024","lodging",0.0317320453121585,"SpATS"
"L076",3.66984081777255,"Hunter.2024","lodging",0.0315474340739345,"SpATS"
"L077",3.11959106038649,"Hunter.2024","lodging",0.0314756648000441,"SpATS"
"L078",4.46433426089612,"Hunter.2024","lodging",0.0303149775444742,"SpATS"
"L079",4.26757959001203,"Hunter.2024","lodging",0.0334205983533106,"SpATS"
"L080",4.07582182117003,"Hunter.2024","lodging",0.0333340232261162,"SpATS"
"L081",4.7637390571226,"Hunter.2024","lodging",0.0325392178440008,"SpATS"
"L082",4.22079665398658,"Hunter.2024","lodging",0.0311284654167638,"SpATS"
"L083",3.5546599726349,"Hunter.2024","lodging",0.0320976547151816,"SpATS"
"L084",3.66308730887013,"Hunter.2024","lodging",0.0296097368455772,"SpATS"
"L085",3.41685791890074,"Hunter.2024","lodging",0.0306776074765904,"SpATS"
"L086",4.2680236419054,"Hunter.2024","lodging",0.0321754582132243,"SpATS"
"L087",3.67077722889985,"Hunter.2024","lodging",0.0312254635040388,"SpATS"
"L088",3.17477578562988,"Hunter.2024","lodging",0.0337568786199178,"SpATS"
"L089",3.32908933920471,"Hunter.2024","lodging",0.0301320668454862,"SpATS"
"L090",3.98441093469787,"Hunter.2024","lodging",0.0327163046435887,"SpATS"
"L091",3.22007130590931,"Hunter.2024","lodging",0.0316601156316398,"SpATS"
"L092",3.99870946699933,"Hunter.2024","lodging",0.0288997129433594,"SpATS"
"L093",3.01583004732017,"Hunter.2024","lodging",0.0302023122902059,"SpATS"
"L094",3.56449370124556,"Hunter.2024","lodging",0.030757789935636,"SpATS"
"L095",3.80538118707173,"Hunter.2024","lodging",0.0307935714212519,"SpATS"
"L096",4.27706046540616,"Hunter.2024","lodging",0.0310617574022616,"SpATS"
"L097",3.19114447855177,"Hunter.2024","lodging",0.0332536720862315,"SpATS"
"L098",3.82136523574258,"Hunter.2024","lodging",0.0299733177739968,"SpATS"
"L099",4.08191195499919,"Hunter.2024","lodging",0.0321857466511636,"SpATS"
"L100",4.14348235413963,"Hunter.2024","lodging",0.0310859023105695,"SpATS"
"CL1",2.20580002057761,"Clavet.2025","lodging",0.0623592818174441,"SpATS"
"CL2",2.75019382965382,"Clavet.2025","lodging",0.0620743721979089,"SpATS"
"CL3",1.95969662311849,"Clavet.2025","lodging",0.0614785093822425,"SpATS"
"Extra",2.31369021498301,"Clavet.2025","lodging",0.045082523671771,"SpATS"
"L001",2.50853790681657,"Clavet.2025","lodging",0.0421999547691819,"SpATS"
"L002",3.08655867451119,"Clavet.2025","lodging",0.0440210978105992,"SpATS"
"L003",1.57541495994814,"Clavet.2025","lodging",0.0430152922808597,"SpATS"
"L004",1.88944571273048,"Clavet.2025","lodging",0.0455600120493938,"SpATS"
"L005",2.02282295531222,"Clavet.2025","lodging",0.0421815560679167,"SpATS"
"L006",2.03085397875485,"Clavet.2025","lodging",0.0450193413989322,"SpATS"
"L007",1.85370948833715,"Clavet.2025","lodging",0.0442945704857564,"SpATS"
"L008",2.67718376385192,"Clavet.2025","lodging",0.0421927095684108,"SpATS"
"L009",1.97318195751189,"Clavet.2025","lodging",0.0483406535607903,"SpATS"
"L010",2.29386880417449,"Clavet.2025","lodging",0.0425984670402895,"SpATS"
"L011",2.29472743594484,"Clavet.2025","lodging",0.0465872048681027,"SpATS"
"L012",3.439865891736,"Clavet.2025","lodging",0.0423508918716744,"SpATS"
"L013",1.57322798521892,"Clavet.2025","lodging",0.0446900154472079,"SpATS"
"L014",2.08143688105566,"Clavet.2025","lodging",0.0407883490308454,"SpATS"
"L015",2.22902574703582,"Clavet.2025","lodging",0.0437813331225162,"SpATS"
"L016",2.52812899525782,"Clavet.2025","lodging",0.0472436952364188,"SpATS"
"L017",2.06078015654941,"Clavet.2025","lodging",0.0443772421944368,"SpATS"
"L018",2.81183279191895,"Clavet.2025","lodging",0.0428653156302713,"SpATS"
"L019",2.55801112658925,"Clavet.2025","lodging",0.042425113153478,"SpATS"
"L020",2.37708183097361,"Clavet.2025","lodging",0.0441384001567251,"SpATS"
"L021",1.68210818625448,"Clavet.2025","lodging",0.044989370286857,"SpATS"
"L022",3.35569392859997,"Clavet.2025","lodging",0.0429901305221716,"SpATS"
"L023",3.4727312007854,"Clavet.2025","lodging",0.0463675462072298,"SpATS"
"L024",2.90794710500691,"Clavet.2025","lodging",0.0449887897736537,"SpATS"
"L025",3.61222693493233,"Clavet.2025","lodging",0.0449383571183932,"SpATS"
"L026",1.83686749886526,"Clavet.2025","lodging",0.0429500626481266,"SpATS"
"L027",2.54586420211242,"Clavet.2025","lodging",0.0484475558881807,"SpATS"
"L028",3.64092800040187,"Clavet.2025","lodging",0.0442488768410264,"SpATS"
"L029",2.24436211219939,"Clavet.2025","lodging",0.0424845178971422,"SpATS"
"L030",3.04504477952583,"Clavet.2025","lodging",0.0438061064117202,"SpATS"
"L031",2.70290915906659,"Clavet.2025","lodging",0.0411372145360742,"SpATS"
"L032",3.52970918686273,"Clavet.2025","lodging",0.0428270058635031,"SpATS"
"L033",3.27894153896194,"Clavet.2025","lodging",0.0442386205721983,"SpATS"
"L034",3.35026405977516,"Clavet.2025","lodging",0.0424578643178252,"SpATS"
"L035",1.83479447659711,"Clavet.2025","lodging",0.0464319839133952,"SpATS"
"L036",3.8513226826385,"Clavet.2025","lodging",0.042842748022906,"SpATS"
"L037",3.5194470790078,"Clavet.2025","lodging",0.04365304977968,"SpATS"
"L038",4.08854128071237,"Clavet.2025","lodging",0.0458344166139245,"SpATS"
"L039",2.32477242127807,"Clavet.2025","lodging",0.0429688374029995,"SpATS"
"L040",2.35739790082896,"Clavet.2025","lodging",0.0430178572080782,"SpATS"
"L041",1.80126359178315,"Clavet.2025","lodging",0.0422808139889368,"SpATS"
"L042",2.94429639848516,"Clavet.2025","lodging",0.0423309747870501,"SpATS"
"L043",2.35866800070312,"Clavet.2025","lodging",0.0450760449470378,"SpATS"
"L044",2.47675832609076,"Clavet.2025","lodging",0.0402945735390936,"SpATS"
"L045",2.3086802643462,"Clavet.2025","lodging",0.046098508111984,"SpATS"
"L046",2.62216122269533,"Clavet.2025","lodging",0.0433896363320598,"SpATS"
"L047",3.21417790213741,"Clavet.2025","lodging",0.0436249798190561,"SpATS"
"L048",2.35818992036649,"Clavet.2025","lodging",0.0435647121164756,"SpATS"
"L049",2.07720187657696,"Clavet.2025","lodging",0.0431236916164215,"SpATS"
"L050",1.50661699513783,"Clavet.2025","lodging",0.0445999909277146,"SpATS"
"L051",2.13958961648491,"Clavet.2025","lodging",0.0468599395582729,"SpATS"
"L052",3.04917711983988,"Clavet.2025","lodging",0.0435224237333202,"SpATS"
"L053",3.21799361404046,"Clavet.2025","lodging",0.0422370974468503,"SpATS"
"L054",2.04321521583438,"Clavet.2025","lodging",0.0454799199647285,"SpATS"
"L055",3.48386548487387,"Clavet.2025","lodging",0.0419338306837113,"SpATS"
"L056",3.62696292983738,"Clavet.2025","lodging",0.0491284823505536,"SpATS"
"L057",2.22973529689093,"Clavet.2025","lodging",0.0487481792891376,"SpATS"
"L058",3.95972429129608,"Clavet.2025","lodging",0.0453392236760746,"SpATS"
"L059",3.71343542710184,"Clavet.2025","lodging",0.0434867232175131,"SpATS"
"L060",2.24027784452738,"Clavet.2025","lodging",0.0406232895752966,"SpATS"
"L061",2.36847851824467,"Clavet.2025","lodging",0.0426859366355178,"SpATS"
"L062",2.40137210767346,"Clavet.2025","lodging",0.0457033078860671,"SpATS"
"L063",2.48601122558558,"Clavet.2025","lodging",0.0406501743116385,"SpATS"
"L064",2.94947417211666,"Clavet.2025","lodging",0.043710526724086,"SpATS"
"L065",1.68496476970827,"Clavet.2025","lodging",0.0441210178742456,"SpATS"
"L066",2.56498130983127,"Clavet.2025","lodging",0.0437207799123856,"SpATS"
"L067",3.47300333455731,"Clavet.2025","lodging",0.0454858214042118,"SpATS"
"L068",1.76713740495606,"Clavet.2025","lodging",0.0441714925635313,"SpATS"
"L069",1.96317075305118,"Clavet.2025","lodging",0.041306330512708,"SpATS"
"L070",1.88104764970688,"Clavet.2025","lodging",0.0436848782419075,"SpATS"
"L071",3.19275395250577,"Clavet.2025","lodging",0.0456723386919874,"SpATS"
"L072",3.48270172696564,"Clavet.2025","lodging",0.0444624917879915,"SpATS"
"L073",3.54707856685981,"Clavet.2025","lodging",0.045043345268732,"SpATS"
"L074",3.89047406954564,"Clavet.2025","lodging",0.0412912202389701,"SpATS"
"L075",3.64190518226338,"Clavet.2025","lodging",0.0416535741738154,"SpATS"
"L076",2.49069667599618,"Clavet.2025","lodging",0.0417545796397636,"SpATS"
"L077",1.70221706082547,"Clavet.2025","lodging",0.0479030924711063,"SpATS"
"L078",2.98910639343445,"Clavet.2025","lodging",0.0441649930524781,"SpATS"
"L079",3.4069264857545,"Clavet.2025","lodging",0.0467095029407763,"SpATS"
"L080",3.5430568792132,"Clavet.2025","lodging",0.0450684577745317,"SpATS"
"L081",3.39566212503863,"Clavet.2025","lodging",0.0448179582897875,"SpATS"
"L082",3.87082171909939,"Clavet.2025","lodging",0.0452448118050533,"SpATS"
"L083",2.66885598102348,"Clavet.2025","lodging",0.0470518882269569,"SpATS"
"L084",2.0965935083108,"Clavet.2025","lodging",0.0448560792892802,"SpATS"
"L085",3.03652804659038,"Clavet.2025","lodging",0.0429564673817089,"SpATS"
"L086",3.79290134726143,"Clavet.2025","lodging",0.0452155181061977,"SpATS"
"L087",2.56896775530381,"Clavet.2025","lodging",0.0442034167180323,"SpATS"
"L088",2.84883854467289,"Clavet.2025","lodging",0.0408866985128938,"SpATS"
"L089",2.88723185189415,"Clavet.2025","lodging",0.0457049251372042,"SpATS"
"L090",2.96460217875567,"Clavet.2025","lodging",0.0457287673155183,"SpATS"
"L091",2.40398994748352,"Clavet.2025","lodging",0.0451072961716024,"SpATS"
