"genotype","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R","trait","dev_year"
"L085",13.725,84,16.1843236363815,78,15.6251463441778,39,-0.00555906907569434,39,14.8025,77,0.0107575840538283,44,97.8222335958969,70,98.9338237958983,54,NA,89,1.56467936156117,44,1.02362023517001,0.00771530753398834,57,0.998329414136646,54,0.0131819306323297,28,0.0744954796026642,56,0.337430762063701,56,0.303846423033855,44,0.180547740775649,44,0.0760674821938658,18,0.0019287539491047,18,0.032597486699191,44,0.0745627635847724,55,0.340586416425686,47,0.157409352662949,24,0.0518274292586911,47,0.0809614025901029,48,0.0752853992173546,56,13.4530079888363,81,0.995298130329058,82,0.995259832193532,82,0.144375,82,0.0720833333333334,78,0.36125,82.5,13.5797297434402,82,2.4167,25,669.75,30,21.4769,29,1.5385,59,21.5,43,0.290540540540541,21,0.3091,15,0.0333,21,"DTE",2014
"L086",13.7375,79,16.405127859111,83,15.9252820587216,73,0.0109670097623471,73,15.236875,84,0.00878639672049013,38,97.9528989081125,65,99.5481856221094,9,NA,90,1.28628705817587,38,1.03922524358817,-0.00210036192686876,18,0.999665449226252,12,0.013561333984614,30,0.0596365669649458,43,0.270116657399195,43,0.276041801260518,37,0.163699868800591,38,0.0904524071543747,29,0.00272721265334026,29,0.0267976470453306,38,0.0599001342417743,44,0.297663529016085,38,0.197107470162082,39,0.0512115509999036,44,0.0757127537811181,45,0.0644516744130569,43,13.4575718738529,80,0.995795542887141,79,0.99576129497375,79,0.1378125,79,0.0633333333333334,58.5,0.36125,82.5,13.5887393934433,80,10,80,656.2292,28,9.1486,11,0.7838,17,15.875,20,0.239622641509434,16,0.3262,17,0.1471,66,"DTE",2013
"L087",13.775,65.5,15.5770032541848,42,15.3713632548688,21,-0.019782484497811,21,13.8125,42,0.000478927985204623,1,99.5024834944789,7,99.4488747968393,11.5,NA,91,0.113016858330917,1,0.98959508152249,-0.00423530359599085,39,0.999940081449233,4,0.00170676266521524,1,0.00804312766514369,2,0.0363943328266109,2,0.0968457482700198,1,0.0485233745930154,1,0.0357264863005196,2,0.000425460607793739,2,0.00235451788189409,1,0.00825633668096298,1,0.0867984175238136,1,0.0565491267636458,2,0.00869440242408023,1,0.0102913004927852,1,0.0183924588976717,4,13.5091785838088,59,0.998651240995346,62,0.998649632168735,62,0.104375,56,0.0687500000000001,73.5,0.21125,55,13.6414136585582,63,3.5833,36.5,83.2292,3,4.8987,5,0.5316,5,5.625,2,0.0849056603773585,3,0.1206,3,0.0547,30,"DTE",2013
"L088",13.825,40.5,15.029724958539,16,15.158074176024,16,-0.0319192003883673,16,12.9525,17,0.00888665072342282,41,98.920601378537,32,99.2256980601154,31.5,NA,92,1.30044600812848,41,0.958229486835284,-0.00340664811177967,27,0.999808150090646,8,0.0178629112866295,41,0.0379521143462669,27,0.171827446807926,27,0.296845748270019,42,0.164598375354508,41,0.111881371428013,43,0.00417248042420434,43,0.0270926251693433,41,0.038311558367465,27,0.300625136766121,39,0.210983196192421,44,0.0434149641705122,35,0.0588258619156402,32,0.0455781714142214,31,13.5612547446205,32,1.00191498558247,38,1.00188983095188,38,0.0806250000000001,35,0.0658333333333335,63.5,0.125,31,13.7007009536096,38,9.8333,78.5,700.7292,32,21.7828,30,1.1208,30,20.625,38.5,0.34375,32,0.4066,26,0.1744,75,"DTE",2007
"L089",13.7125,90.5,16.2697134827599,81,15.6217363223269,38,-0.00574865005818113,38,14.931875,79,0.00547769365110751,18,98.1836964554936,59,98.5628596750691,71.5,NA,93,0.818996378530771,18,1.02875756364942,-0.00194974105981711,16,0.999638441250358,14,0.0133005493239423,29,0.019574716585558,12,0.0885740406849667,12,0.253154251729982,32,0.130623215979107,18,0.104044159423335,37,0.00360839570336947,37,0.0170624245527244,18,0.0208053603634015,9,0.218360907352208,20,0.164891504930501,30,0.0240943765286146,10,0.0282190826623664,6,0.0516430269191767,34,13.4452619089067,84,0.994615721272689,87,0.994598832419654,86,0.1378125,80,0.0770833333333334,87.5,0.320000000000001,78,13.5675397763846,88,8.75,73,837.5625,44,17.5649,21,1.3435,44,24.375,59,0.339721254355401,27.5,0.3427,20,0.1188,59,"DTE",2016
"L090",13.7625,70,15.9892517471117,70,15.6922463709155,46,-0.00183702028251708,46,14.526875,67,0.0172530518595895,57,97.9393651789786,66,98.5054581139284,75.5,NA,94,2.4820392762825,57,1.01317127779579,0.0199820919358948,72,0.996608877267395,71,0.022552679441539,49,0.0906331446010356,71,0.410523568499633,71,0.372887549530535,53,0.227396463449234,57,0.106159881796191,39,0.00375664016766039,39,0.0517091515892188,57,0.0908041902701749,70,0.423826514178318,60,0.232147342612951,49,0.0687331222776331,61,0.104947716389427,63,0.0699764589569424,51,13.4854202617171,74,0.997519913429847,70,0.997472531077497,70,0.1315625,78,0.0687500000000001,71.5,0.320000000000001,78,13.6201151082224,70,0.5,5,992.0625,50,64.264,75,2.0354,82,24.375,59,0.339721254355401,27.5,0.4356,34,0.008,5,"DTE",2016
"L091",13.9875,2,15.6723758991513,45,16.9571483267233,104,0.0654983817489233,104,14.416875,63,0.00685555053605417,28,100.389877035809,1,100.202335366671,2,NA,95,1.01359216628164,28,1.01035614098459,0.00515283037882923,45,0.998640212047888,46,0.0204584771994308,47,0.01624927953672,7,0.073597038584588,7,0.246153576966146,26.5,0.145315186626177,28,0.142828354773415,61,0.00679997964242679,61,0.0211165034642007,28,0.0209930638736953,10,0.162971786363364,12,0.181733293199181,34,0.0265108066789228,12,0.0331652281501405,11,0.0755751649270143,57,13.6657743330284,6,1.01019748822173,6,1.0101857391462,6,0.0409374999999999,6,0.0208333333333333,2,0.10125,25.5,13.8512965902583,6,6.75,66,1013.75,51,3.7247,3,0.3371,2,23,48.5,1.22666666666667,95,1.7234,104,0.4219,101,"DTE",2016
"L092",13.7125,90.5,16.5452276972131,90.5,15.8862775765906,71.5,0.00883703687930805,71.5,15.441875,88.5,0.0275381395788877,71,96.7902893323092,83.5,98.7222776614353,62,NA,96,3.93461012648493,70.5,1.04453687248299,0.0223488883789772,74.5,0.996503273797229,72.5,0.0320523272335613,59.5,0.119110537167334,78,0.539515347517253,78,0.453846423033855,66.5,0.286305857959228,70,0.113596531115148,45.5,0.00430139062713161,45.5,0.0819710443017697,70,0.119130840015644,77,0.545417801100436,73,0.23337539350232,50.5,0.0820616311078642,70,0.129100009393791,74.5,0.109891067897947,72,13.4322509445361,91.5,0.994256168842721,90.5,0.994162783256818,90.5,0.1653125,88.5,0.07,76,0.451249999999999,92.5,13.5599502642569,91.5,5.0833,52.5,1162.0833,57.5,55.86,72.5,2.2545,85.5,27,72.5,0.352941176470588,34.5,0.418,27.5,0.072,40,"DTE",2017
"L093",13.9125,13,14.5789003360283,7,15.2720944841554,20,-0.0254100517942475,20,12.341875,8,0.0271585776508445,69,98.5995438884492,50,98.7862728007038,59,NA,97,3.88100430341661,69,0.934675757639424,0.00568608650481532,48,0.998325181126531,55,0.0543227381292884,77,0.0556806395227788,41,0.252009577615257,41,0.546845748270019,77,0.284348828591185,69,0.193240498537615,79,0.0124472967583553,79,0.0808542563211792,69,0.0560178642523311,40,0.530925885583782,71,0.324464100554104,73,0.0626539542503022,56,0.0818162473828293,49,0.0886477045269519,61,13.6377069350563,10,1.00712823880626,11,1.00704793280462,10,0.0578125,16,0.0566666666666667,41,0.0612499999999999,13,13.7950323096891,10,12.4167,93,1653.4167,77,39.3348,61,1.4865,54,34.5,91.5,0.985714285714286,89,0.9955,92,0.351,96,"DTE",2018
"L094",13.9125,13,15.9604748936472,67,16.7193598261592,99,0.0532320328161556,99,14.791875,76,0.00718237079383223,32,99.7061558390607,3,100.323045508926,1,NA,98,1.05974924268789,32,1.0236164906571,0.0024568661112611,24,0.999039204671696,33,0.00928150543720221,18,0.0597069982226658,44,0.270441849640403,44,0.253846423033854,33,0.148587042579979,32,0.0653015754989169,12,0.00142143192088025,12,0.0220781092226644,32,0.0597551678149841,42,0.280743737177961,36,0.14567207171079,17,0.0450455389517578,39,0.0691097539358894,41,0.0591544809131548,39,13.5978970823702,22,1.00572399473192,17,1.00570609981247,17,0.0690625000000001,22,0.0216666666666667,3,0.21125,55,13.7697243425564,17,3.8333,38,495.5833,18,17.8706,22,0.7749,14,17.25,24.5,1.06153846153846,92,0.8248,86,0.164,73,"DTE",2017
"L095",13.7875,61.5,15.209225917237,29,15.0905452827513,13,-0.0357973905291078,13,13.191875,23,0.0155675492088589,52,98.2561011138019,57,98.5628596750691,71.5,NA,99,2.24399444037932,52,0.966018885249194,0.0105829755314032,61,0.997690685877689,63,0.0184118318693721,43,0.0896387988006521,68,0.406021548477304,68,0.346153576966145,47,0.216217215259491,52,0.0866783724706986,25,0.00250438008472305,25,0.0467498841745691,52,0.0896577317918022,68,0.411666038845692,59,0.181073816827703,33,0.0625534490769137,55,0.0980725802348483,59,0.0799836675492956,59,13.5316950201789,48,0.999782568560844,54,0.999743312654609,54,0.0890625,43,0.0770833333333334,87.5,0.125,31,13.6616555199402,55,4,42.5,798.5625,41,38.0112,57,1.4831,53,20.875,41,0.340816326530612,29,0.406,25,0.0634,34,"DTE",2020
"L096",13.7125,90.5,16.5452276972131,90.5,15.8862775765906,71.5,0.00883703687930805,71.5,15.441875,88.5,0.0275381395788876,70,96.7902893323092,83.5,98.7222776614353,62,NA,100,3.93461012648493,70.5,1.04453687248299,0.0223488883789772,74.5,0.996503273797229,72.5,0.0320523272335613,59.5,0.119110537167334,79,0.539515347517253,79,0.453846423033855,66.5,0.286305857959228,71,0.113596531115148,45.5,0.00430139062713161,45.5,0.0819710443017697,71,0.119130840015644,78,0.545417801100436,74,0.23337539350232,50.5,0.0820616311078642,71,0.129100009393791,74.5,0.109891067897948,73,13.4322509445361,91.5,0.994256168842721,90.5,0.994162783256818,90.5,0.1653125,88.5,0.07,76,0.451249999999999,92.5,13.5599502642569,91.5,5.0833,52.5,1162.0833,57.5,55.86,72.5,2.2545,85.5,27,72.5,0.352941176470588,34.5,0.418,27.5,0.072,40,"DTE",2020
"L097",13.7625,70,15.848295392113,61,15.5539083245097,30,-0.00952818655003617,30,14.271875,54,0.00707626838024026,31,98.6905313169606,46,98.4337584732669,79,NA,101,1.04476431719903,31,1.00519260091484,0.00604370659339952,51,0.99850155320439,51,0.0138576262381829,33,0.0466520103642736,35,0.211305870247749,35,0.246153576966145,25,0.147532787118592,31,0.103658194562826,36,0.00358167376667492,36,0.0217659232749798,31,0.0474114288355225,36,0.242729132218848,26,0.194021498054965,38,0.0436811315047247,36,0.062732892645458,38,0.0681075664193492,49,13.4955017241166,70,0.997788011667332,69,0.997775552862828,69,0.1071875,60,0.0725,81,0.21125,55,13.6254657732136,69,4,42.5,781.0625,38,29.6137,45,1.3878,47,19,32,0.315352697095436,25,0.3922,23,0.0657,35,"DTE",2019
"L098",13.775,65.5,16.0327134848332,71,15.8210574213238,67,0.00526375725922127,67,14.6325,71,0.00382947032980203,12,98.8301428118639,41,99.412815837658,13.5,NA,102,0.586216530998668,12,1.018316095301,-0.000908433846820003,11,0.999488715907681,16,0.00532636094282344,6,0.0444601818053254,31,0.201384728493536,31,0.195082927757197,7,0.110511738724018,12,0.0521403215439954,4,0.000906204376903742,4,0.0122128443958056,12,0.0445687746517574,31,0.204389668353579,18,0.10349935480152,7,0.0315796192374529,19,0.0488320383106377,25,0.0394411209963716,26,13.495847551858,69,0.998198146259574,68,0.998184253416395,67,0.115625,68,0.0604166666666668,50.5,0.28125,71,13.6328468411173,67,5.5,58,224.25,6,4.0581,4,0.5814,6,11,6.5,0.179591836734694,7,0.2053,5,0.086,49,"DTE",2019
"L099",13.8,55.5,15.6343833408633,44,15.5971689956107,34,-0.00711570076309453,34,13.965,43,0.00295082115332174,6,99.2815860355724,17,99.2083267202213,38,NA,103,0.462124231920371,6,0.994743643540613,-3.0158735836075e-05,1,0.999338495187766,21,0.00635644042022707,7,0.0304378088046822,22,0.137867067721488,22,0.196153576966146,11,0.0981202739754007,6,0.0714998933928022,15,0.00170407825172736,15,0.0096275881650077,6,0.0310328438408404,21,0.157008145376476,9,0.126737188074563,12,0.0281224702758237,13,0.0403938421194162,17,0.0429717642348599,30,13.5280935362829,51,1.00000979476812,51,1.00000396572116,50,0.091875,46,0.0625,55,0.18,45,13.6660516812058,52,1.75,19,431.5625,15,19.5883,23,1.2156,36,17.25,24.5,0.312217194570136,24,0.3136,16,0.0293,18,"DTE",2019
"L100",13.9875,2,14.8203109584795,12,16.0352337634212,76,0.0169433347098931,76,12.891875,16,0.0365436322512577,78,98.8477607933686,40,98.6904202484354,65,NA,104,5.2064627839059,78,0.953195313026078,0.0341365992918445,83,0.993982920967035,84,0.0684913603025256,82,0.105557188005364,73,0.478114823234738,73,0.654917072242801,86,0.329344765655546,78,0.230154304681553,90,0.0176570013211496,90,0.108467974664706,78,0.107233661295016,74,0.541717066492721,72,0.426997864992287,87,0.0970109989632793,80,0.139861575618058,79,0.147654718733,87,13.6877763560639,3,1.0110267024247,3,1.01092976208208,3,0.0253125,1,0.0187499999999999,1,0.0450000000000002,10,13.8656298898906,3,12.75,95,2205.75,100,33.8589,53,1.2354,41,40.25,102,1.62626262626263,99,1.3501,101,0.4232,102,"DTE",2019
"L001",NA,44,NA,44,6.29999400666492,12,-0.297882151830201,12,NA,44,0.79631452123643,51,91.5434489731917,81,NA,5,91.2469561700987,84,114.234901163399,51,-1.306924315695,417.18669058561,53,0.892550759674608,84,0.249261394235518,56,0.0763793231469321,21,0.231527731768948,21,2.63603017910147,53,1.55870844543748,51,0.160746731117925,59,0.00861317052169949,59,2.42957201787813,51,0.124912030461603,41,0.546395011531522,48,0.739464371786575,58,0.063178462353783,47,0.206586508311297,45,0.155181160353044,32,34.8078265554574,86,0.965012023779968,82,0.964760088822138,82,18.9045833333333,85,17.70125,100,19.50625,76,14.3231039783859,86,1,14.5,707.5625,66,42.0309,56,2.1893,79,14.625,11,0.212727272727273,13,0.2935,15,0.0261,10,"RepP",2023
"L002",NA,45,NA,45,4.41213224171944,3,-0.607265382899081,3,NA,45,1.29479309785226,64,90.8662235303454,84,NA,6,95.1770150245234,60,184.635413983912,64,-1.37763581971804,411.494222031021,47,0.979195291920915,38,0.355437158059292,65,0.17395355246541,59,0.527498895278718,59,3.28159686623237,63,1.97654039706515,63,0.182802674145962,70,0.0111389392249716,70,3.90671194123046,63,0.200175784199762,65,0.698136019698039,58,0.863879004971221,65,0.0823509735641201,62,0.28068075692754,61,0.307319812021824,77,34.9061343326319,83,0.967301598563261,80,0.966939896982566,80,18.17875,83,22.11125,103,16.2125,65,14.3513758859041,84,3.8333,59,1232.9167,89,43.8636,58,1.8788,71,24.5,57,0.392,41,0.425,35,0.0928,35,"RepP",2025
"L003",39.7125,6,8.31504997602076,12,8.84781809507285,47,-0.00289005390265311,47,32.711875,15,1.53279259487176,70,99.0643074693561,13,NA,7,103.700721836513,10,218.248266024512,70,3.37790357226688,-270.374106240179,21,0.914431802827615,81,0.357503350752336,67,0.250110632266859,83,0.758340998672172,83,3.17065002900666,59,2.13823826310347,72,0.167724194182153,63,0.00937713510468418,63,4.57206286979974,72,0.250430819401959,79,0.847953926820295,72,0.882690652041234,67,0.0976741962377101,74,0.345952740935387,75,0.32051158292111,82,39.4438865646603,6,1.05137905421929,9,1.0508958437484,8,2.9625,6,5.44499999999999,36,2.2025,6,39.6107839101329,7,2.8333,43.5,856.6667,75,34.1946,45,1.1946,37,32,93,3.65714285714286,100,2.1952,99,0.8778,101,"RepP",2023
"L004",38.5125,20,10.3647809295228,27,10.7626707486622,80,0.167277684678839,80,47.801875,28,1.4058929871169,66,97.8914272489764,21,NA,8,101.642660789287,19,200.326136806213,66,3.46947474356454,-278.576464869121,27,0.943500835683346,67,0.427654306028281,73,0.156385708362592,54,0.473924787276302,54,3.31846863411809,66,2.1105321264606,70,0.203881996880368,83,0.0138559562173088,83,4.45434585682229,70,0.185612699459736,58,0.839952835859635,71,1.0150718532771,77,0.089578060930554,68,0.295199768895198,67,0.231159890976317,58,37.965725178472,25,1.01209426868705,38,1.01190562336989,37,7.19249999999999,28,10.125,65.5,8.32249999999999,30,38.3628584180076,20,4.6667,67.5,175.5833,14,25.8474,35,1.3274,44,24.25,54.5,0.801652892561983,79,1.0044,88,0.4494,95,"RepP",2026
"L005",39,12,9.578561971463,23,10.046399902846,66,0.107458498600544,66,41.865,25,0.126668065404061,7,100.48576568149,7,NA,9,101.471776968527,21,19.6602170935365,7,3.45897281734401,-279.717519611213,29,0.979606816161788,36,0.0399761799969337,7,0.0113802750903672,2,0.0344971240231582,2,1.13153136588191,7,0.611195396506292,6,0.0654614507502414,12,0.00142840051144209,12,0.373559812710483,6,0.0443678727887249,4,0.202634509788241,4,0.239880267762831,4,0.0186558984011243,2,0.0589139368667659,2,0.0884318061994818,9,38.6572658305899,13,1.03072633545993,20,1.03056236373878,19,4.98656249999999,17,2.41999999999999,12.5,6.51312499999999,25,38.8653502591327,12,2.3333,32.5,96.0625,3,40.7754,55,1.2899,42,16.875,21,0.876623376623377,85,1.1745,94,0.3902,91,"RepP",2023
"L006",37.3583333333333,33,9.55103417997141,22,9.68027202066625,56,0.0752126983319794,56,38.1941666666667,18,0.0787801144527395,5,96.6567781229505,36,NA,10,97.3927815965147,41,12.8969649437945,5,3.31485288433612,-257.035068715463,14,0.988735774643585,26,0.0214715300258824,3,0.0375995159140071,8,0.113944669613154,8,0.84780250608921,3,0.4767939409328,3,0.0453060793193782,4,0.000684213607764595,4,0.227332462110231,3,0.04287126306106,3,0.193792093375579,3,0.228032740463084,3,0.0203842948395748,4,0.0674485026415252,4,0.0614215448092507,4,37.2215776544452,37,0.992798819017683,57,0.992768642077367,57,11.7050347222222,51,8,57,13.965625,52,37.2311784231259,33,1.6667,23,51.5833,1,34.1086,44,1.5596,56,16.25,16.5,0.314009661835749,28,0.4755,44,0.1782,65,"RepP",2023
"L007",NA,46,NA,46,11.2796419755955,84,0.208028205630384,84,NA,46,2.21085561426941,89,86.8619621691959,99,NA,11,84.084074433292,103,314.011627840981,89,-1.10799832490266,434.253657298245,60,0.843315664019644,92,0.541121111161944,88,0.278094162298749,90,0.843131997270394,90,4.33750304209984,91,2.56329855381269,89,0.212780418373321,86,0.0150918354810419,86,6.57049947597825,89,0.284092862141319,91,1.02194606400903,92,1.2339536300359,95,0.127025293357365,95,0.440905438188818,95,0.420917900270392,99,34.4397775029935,91,0.956955712456174,89,0.956045447356145,89,22.2341666666667,94,8.81999999999998,61,28.94125,97,14.2126418415853,91,8.6667,99,1611.6667,100,39.749,54,1.8715,69,29.25,84.5,0.438202247191011,49,0.478,45,0.092,33.5,"RepP",2023
"L008",39.3375,11,9.33877141109968,18,9.86233718385289,61,0.0913972686935256,61,40.486875,21,0.398982113626438,28,101.118918442045,4,NA,12,102.101811885019,16,58.1193395963323,28,3.4690204341064,-282.154798323572,30,0.98481795857074,31,0.138576037386949,36,0.0388390805908634,9,0.117702672186343,9,2.21846863411805,40,1.14714320440915,31,0.121057986702609,38,0.00488501204816304,38,1.31593753142209,31,0.0861011370272968,14,0.394363771292424,23,0.493067022496211,25,0.0395065683382538,19,0.125981225965759,16,0.137190660599151,29,38.5796743018746,16,1.02766488230125,23,1.02690772391612,24,4.463125,15,4.06125,27,5.895625,20,39.2112562214963,11,2.25,31,160.7292,11,27.486,37,1.0087,28,24.625,59,1.36805555555556,94,1.656,96,0.704,100,"RepP",2023
"L009",37.275,34,12.4517501758364,34,12.5978158551172,93,0.304028087347479,93,64.6275,34,1.0939413628239,59,95.31846223994,52,NA,13,95.7644738940498,56,156.268968944524,59,3.56759058221958,-287.503901336615,33,0.997239159060877,6,0.30111891810134,59,0.199369858881889,67,0.604318147606123,67,3.19168276568887,60,1.89396085029138,60,0.159443453154483,58,0.00847407158460859,58,3.58708770243645,60,0.199882464451369,64,0.81128494968117,68,0.811789100517996,62,0.0847507411865826,64,0.294426386081794,66,0.0724798557396863,5,36.8709939753363,41,0.984955433399019,66,0.984778940652184,66,12.4115625,58,9.67999999999999,63,17.733125,72,37.0616931984938,34,2.4167,34,131.2292,5,8.1642,9,0.9851,25,23.625,49,0.373517786561265,36,0.6428,67,0.2277,75,"RepP",2023
"L010",36.35,40,10.1843919452065,25,10.0997242768087,69,0.112056610920161,69,41.115,23,0.624058982106967,43,93.0154021035777,71,NA,14,91.497984407439,82,89.9071188678879,43,3.2708251417606,-248.292637564314,10,0.968614793943087,49,0.212017149151477,51,0.0200237477255668,3,0.0607066461880254,3,2.7684686341181,54,1.40553185692792,46,0.15092698432951,55,0.00759298486626674,55,1.97551980083925,46,0.101323942255049,25,0.463418561954054,37,0.528520171354342,31,0.0404684939934369,21,0.127059028322413,18,0.136797006442088,28,36.0475145446064,60,0.961159410529325,87,0.960999211121149,87,17.3590625,80,16.53125,97,20.2025,77,36.2111995615841,40,1.6667,23,333.5833,35,44.7484,60,2.5223,84,28.25,79,0.386986301369863,40,0.4442,39,0.1717,63,"RepP",2023
