"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L050",90.025,56.5,0.927592440390672,101,157.5,0.346699665638266,99,155.5,1.10721296109153,99,155.5,4.97888883458101,100,156.5,2.9663348939345,101,157.5,0.314566632441989,102,158.5,0.0329840554152979,102,158.5,8.79914270297341,101,157.5,0.347342984332905,99,155.5,1.72338567876005,103,159.5,1.40544407072632,100,156.5,0.162085465083431,100,156.5,0.509232423430103,100,156.5
"L051",89.1162269279299,72,0.0640949232461632,19,91,0.0840503360178158,28,100,0.268270007294257,28,100,1.22021541105943,18,90,0.747417295319166,18,90,0.0888440426291227,20,92,0.00263108797022846,20,92,0.558632613342218,18,90,0.0900819426965987,27,99,0.337717875759567,19,91,0.400441964368428,22,94,0.0421294321722185,23,95,0.130890768215411,22,94
"L052",90.4442345473216,48,0.177094869463434,54,102,0.200173106061767,70,118,0.638922797400429,70,118,2.00818493349291,49,97,1.39013877674459,59,107,0.128899108229087,48,96,0.00553832670075132,48,96,1.93248581860895,59,107,0.201004129315562,69,117,0.690398727026804,60,108,0.63821690612252,57,105,0.0803170635725958,64,112,0.260999200729039,65,113
"L053",90.4176136784827,51,0.1103334805357,35,86,0.0930914550255278,32,83,0.297153719929074,32,83,1.36898122003148,24,75,0.949036683334339,31,82,0.11967502343998,41,92,0.00477403707845324,41,92,0.900670626314242,31,82,0.103622374133943,30,81,0.430328030056704,30,81,0.539799969929103,39,90,0.0541678537225389,34,85,0.165436243578712,32,83
"L054",87.5133061433961,96,0.0203856251169065,4,100,0.05294966191214,14,110,0.169071156437178,14,110,0.802401140575141,7,103,0.440838265341633,6,102,0.0468414586191723,4,100,0.000731374081857212,4,100,0.19433837618942,6,102,0.053512467296462,8,104,0.244782956105268,10,106,0.233767787607858,7,103,0.0263154150838494,10,106,0.0824465097249541,11,107
"L055",92.0398644082005,9,0.238728418003794,62,71,0.128394723886775,45,54,0.409830423068911,45,54,2.40383191864273,61,70,1.37923878674314,58,67,0.17794538330985,70,79,0.0105548531470965,70,79,1.9022996308567,58,67,0.146187707769898,47,56,0.609548214882433,52,61,0.770011073368954,68,77,0.0759915090600735,61,70,0.231115519333013,59,68
"L056",92.8375,4,0.326385142760112,74,78,0.191227883823041,66,70,0.61068728566262,66,70,2.85147349389932,74,78,1.72230662686849,74,78,0.192035378502236,76,80,0.012292528865499,76,80,2.96634011695511,74,78,0.195331781413154,66,70,0.965830030298029,80,84,0.937359790333055,80,84,0.100362454440057,78,82,0.309574111655849,75,79
"L057",87.9388894215574,91,0.415270482272731,85,176,0.288773326253121,91,182,0.921743115030675,91,182,3.20006802792981,80,171,2.08414138441406,88,179,0.203179833390545,81,172,0.0137606815655365,81,172,4.34364531022736,88,179,0.29169407062783,91,182,1.03585920859725,88,179,1.04113589631341,84,175,0.12480761046984,92,183,0.400534549803081,92,183
"L058",91.525,20,0.342079022430304,75,95,0.265651682256875,86,106,0.847907145698036,86,106,3.78512312277918,91,111,1.89687267176275,79,99,0.184325685198234,72,92,0.0113253194079329,72,92,3.59812593288034,79,99,0.268794443241858,86,106,0.921884943445649,77,97,0.919348887675756,79,99,0.11061222557296,82,102,0.355960453276042,82,102
"L059",92.475,7,0.155170391737543,50,57,0.169764019836391,60,67,0.541967553933196,60,67,2.18512312277922,55,62,1.26746759422582,52,59,0.123378234727033,45,52,0.00507406293478624,45,52,1.60647410241259,52,59,0.169765291616381,60,67,0.685370665288706,59,66,0.560768632283672,43,50,0.0717922311155438,55,62,0.232724564367632,60,67
