"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L068",55.1375,4,0.475178740002068,95,99,0.370420420594089,100,104,1.16203102361879,100,104,3.71783830612743,98,102,1.95841168144834,99,103,0.24507475947705,91,95,0.0200205459109114,91,95,3.83537631403333,99,103,0.370723024831952,100,104,1.22581334864343,92,96,0.938806846181186,95,99,0.155044810235544,98,102,0.432643768549955,99,103
"L069",51.825,64.5,0.134523259901854,54,118.5,0.145700667754309,61,125.5,0.456922201960392,61,125.5,1.63882767859706,59,123.5,0.958419956997198,58,122.5,0.141589881887601,50,114.5,0.00668256488431497,50,114.5,0.918568813970511,58,122.5,0.145752399421723,60,124.5,0.858588951453717,71,135.5,0.53398701725531,55,119.5,0.0785179350652322,63,127.5,0.209798628260606,64,128.5
"L070",50.425,92,0.521255782978239,97,189,0.232225822950933,85,177,0.728014312064498,85,177,3.53882767859705,97,189,1.80837586606739,94,186,0.289309166912127,101,193,0.0278999313531296,101,193,3.270223272975,94,186,0.232684243484722,84,176,1.80326376089359,102,194,0.926228344538183,94,186,0.117159717713565,87,179,0.297623849416901,83,175
"L071",54.875,7,0.355725082811402,90,97,0.215125298309972,80,87,0.674794207492008,80,87,2.47831228734171,85,92,1.45631886604106,85,92,0.258201349684036,94,101,0.0222226456595526,94,101,2.12086463958713,85,92,0.220833459054805,81,88,0.997327858760311,84,91,1.01912108191529,100,107,0.127345654466456,91,98,0.332058123756099,88,95
"L072",49.8375,99.5,0.319972355080697,86,185.5,0.291083041720562,94,193.5,0.913110145565988,94,193.5,2.98216169387257,90,189.5,1.5850456242645,90,189.5,0.204032927686221,80,179.5,0.0138764785267369,80,179.5,2.51236963100004,90,189.5,0.291256746008717,94,193.5,1.07732028923354,85,184.5,0.827576091493483,88,187.5,0.133230086544035,93,192.5,0.368006323256198,94,193.5
"L073",49.475,103,0.806245452805365,103,206,0.394844530409449,102,205,1.23846294068907,102,205,4.02168771265827,102,205,2.38677295091255,104,207,0.345974984108134,103,206,0.0398995632095412,103,206,5.69668511920779,104,207,0.396236828409593,102,205,1.86695343020234,103,206,1.47797231452132,104,207,0.211957262869037,104,207,0.568113979834521,104,207
"L074",49.45,104,0.646784764633839,102,206,0.418179343208015,104,208,1.31180471970532,104,208,4.13216169387256,103,207,2.26492132368404,103,207,0.28734544015519,100,204,0.0275224673259932,100,204,5.12986860247867,103,207,0.418198250719063,104,208,1.54039658863209,100,204,1.10286098423291,101,205,0.185869976034846,103,207,0.517590369711863,103,207
"L075",50.075,97,0.270210529922998,81,178,0.262731646650136,92,189,0.824207824657413,92,189,2.43216169387255,81,178,1.4316193095183,84,181,0.195636107019707,78,175,0.0127578287899421,78,175,2.04953384738566,84,181,0.263935536069372,91,188,0.878304348163838,75,172,0.767883103633955,84,181,0.115533699190983,84,181,0.317083851884317,86,183
"L076",49.9375,98,0.502696491401459,96,194,0.355825630544367,98,196,1.11625719453014,98,196,3.88216169387257,101,199,1.94361882117352,97,195,0.269305024242636,97,195,0.0241750653607757,97,195,3.77765412201995,97,195,0.357764708199546,98,196,1.17121866951601,89,187,1.01836358326249,99,197,0.152310659337505,97,195,0.418384211562709,96,194
"L077",50.3625,93,0.359474907581401,91,184,0.191150213688027,76,169,0.599216991806203,76,169,2.98882767859706,91,184,1.50368321365075,89,182,0.239094326370165,89,182,0.0190553656341343,89,182,2.26106320701505,89,182,0.191167599203528,76,169,1.52225319625801,99,192,0.622199748953149,68,161,0.0779536957647876,62,155,0.195042600698017,62,155
"L078",51.425,75,0.0788693652328263,36,111,0.10840737885672,49,124,0.339998347319957,49,124,1.21713996593878,41,116,0.716692577930415,41,116,0.113549578428312,38,113,0.00429783558708246,38,113,0.513648251260544,41,116,0.109409107860523,49,124,0.590023385030012,48,123,0.475927958124731,48,123,0.0632797308922759,50,125,0.16623484920109,50,125
"L079",52.4125,40,0.193407491665806,72,112,0.150767731140331,63,103,0.472858831542672,63,103,1.77569834018865,65,105,1.07310073924279,69,109,0.188333063787369,77,117,0.011823114305179,77,117,1.15154519656341,69,109,0.154366649719551,63,103,0.834870470032577,70,110,0.758808010203714,81,121,0.0940319192694031,77,117,0.243194668413512,75,115
"L080",50.6,91,0.398652776792762,93,184,0.338928191854489,97,188,1.06322559998619,97,188,3.43216169387256,95,186,1.79737172325174,93,184,0.222682615296412,85,176,0.0165291823850833,85,176,3.23054511154494,93,184,0.338947140220193,97,188,1.15954917892239,88,179,0.825375502785994,87,178,0.142467537035594,95,186,0.399678632858646,95,186
"L081",52.0625,54,0.296431306262808,83,137,0.243970054476375,87,141,0.76521727361136,87,141,2.2421399659388,80,134,1.46436545930592,86,140,0.204975608380605,81,135,0.0140050000103331,81,135,2.14436619840825,86,140,0.244127090409859,87,141,1.18112385335504,90,144,0.833603102519782,90,144,0.126434669448394,89,143,0.34225702512864,90,144
"L082",50.1875,96,0.214840859913563,76,172,0.212639144377482,79,175,0.667054424136003,79,175,2.00786003406122,74,170,1.22469645910112,78,174,0.184966173066681,75,171,0.0114041617263111,75,171,1.49988141693481,78,174,0.214779544116152,79,175,0.764862412065695,63,159,0.740186801567364,79,175,0.103278893855546,81,177,0.278278883982701,82,178
"L083",51.4625,74,0.0165936048766402,7,81,0.0421402609519648,11,85,0.132121021310303,11,85,0.611172321402942,11,85,0.321223603567775,7,81,0.0523136087584911,6,80,0.00091223788711216,6,80,0.103184603489067,7,81,0.0424243145344179,8,82,0.307707990541061,16,90,0.191305692699333,6,80,0.0240603096066109,8,82,0.0615438613379951,8,82
"L084",52.2625,44.5,0.130242858671502,53,97.5,0.0504753109298223,21,65.5,0.158248285983211,21,65.5,1.23547398121429,42,86.5,0.754528833540797,42,86.5,0.175574293767198,67,111.5,0.0102754442106167,67,111.5,0.569313760644436,42,86.5,0.0650631985810436,29,73.5,0.497775792738027,43,87.5,0.509729429017766,52,96.5,0.0460912642916972,34,78.5,0.107455324391563,29,73.5
"L085",50.8625,86,0.0127196491040238,3,89,0.0380121671713773,6,92,0.119207751880917,6,92,0.45786003406122,4,90,0.276666915113025,6,92,0.047640888958677,3,89,0.000756551433590997,3,89,0.0765445819181579,6,92,0.0387577548655764,5,91,0.231289821125904,8,94,0.191586166506436,7,93,0.0237746731494319,7,93,0.0612800243279984,7,93
"L086",52.1,52,0.0597497526758239,33,85,0.075382887144916,34,86,0.236480719183151,34,86,0.967838306127442,31,83,0.563045032214817,30,82,0.112418747423389,37,89,0.00421265825741456,37,89,0.317019708301785,30,82,0.0794875787005694,31,83,0.319625133937472,17,69,0.36795389444917,33,85,0.0426564626466685,31,83,0.110085021087281,30,82
"L087",50.9125,85,0.0137918779509507,5,90,0.0137966358132031,1,86,0.043281460013726,1,86,0.477613947153071,6,91,0.239038756505176,3,88,0.058406568591111,9,94,0.00113710908486272,9,94,0.0571395271115408,3,88,0.0199052450222635,1,86,0.122686407682414,2,87,0.14032393664249,3,88,0.0120986874570825,2,87,0.0283749953494243,1,86
"L088",49.7875,101,0.521806151118481,98,199,0.38365909587295,101,202,1.20353988086705,101,202,3.78216169387257,99,200,2.04797185764059,101,202,0.256306559805506,93,194,0.0218976841997778,93,194,4.19418872968784,101,202,0.383734403027206,101,202,1.33913308894629,96,197,0.985866520198991,97,198,0.165805699069299,101,202,0.462656216615073,102,203
"L089",52.25,46,0.143995923940199,62,108,0.158695145742546,65,111,0.497740971740634,65,111,1.43952601878571,50,96,0.993283250268192,61,107,0.148822278099968,55,101,0.0073826901529547,55,101,0.986611615263343,61,107,0.159492298635734,65,111,0.80018565200192,67,113,0.63249603349328,71,117,0.0881697580787364,71,117,0.234492843455421,71,117
"L090",51.375,78,0.351703995447343,89,167,0.303394806745334,95,173,0.951778172384084,95,173,3.23216169387256,93,171,1.64031598478184,92,170,0.222082047223846,84,162,0.0164401452330449,84,162,2.69063652993082,92,170,0.304722517496575,95,173,0.987930330901311,83,161,0.830141571778383,89,167,0.126742986521902,90,168,0.349797956446741,91,169
"L091",50.7875,90,0.0378383199554183,21,111,0.0486443473770231,18,108,0.152573783129438,18,108,0.722386052846923,17,107,0.433775228223088,18,108,0.0909208405262388,26,116,0.00275553308066591,26,116,0.188160948619992,18,108,0.0526865090815312,17,107,0.285937978624103,13,103,0.314375699506087,21,111,0.0345373350915419,21,111,0.0867790285831697,20,110
"L092",50.8125,88,0.190555935880067,71,159,0.0678878494324489,32,120,0.212968028433181,32,120,1.42238605284692,47,135,0.904553672087071,54,142,0.215025238324415,83,171,0.0154119510388239,83,171,0.818217345686205,54,142,0.0856953039340658,35,123,0.474728274723819,40,128,0.569445913022593,59,147,0.0534715967838849,42,130,0.129133822857993,37,125
"L093",53.675,19.5,0.0841085440185383,40,59.5,0.155031581695905,64,83.5,0.486349857493752,64,83.5,1.46783830612744,52,71.5,0.819371548452224,47,66.5,0.104687879310208,33,52.5,0.00365318402482288,33,52.5,0.671369734412995,47,66.5,0.155347340473023,64,83.5,0.493480938120449,42,61.5,0.369404898670342,34,53.5,0.0602011922719926,46,65.5,0.168541025589793,52,71.5
"L094",54.4,14,0.0829559615155559,39,53,0.0907203733291149,40,54,0.284591292546817,40,54,1.12761394715308,37,51,0.668156455931597,38,52,0.131596058966317,44,58,0.0057725075784888,44,58,0.446433049603072,38,52,0.0952810948105571,39,53,0.389715008710253,29,43,0.448237877199297,43,57,0.0525449177914603,40,54,0.135720786845968,40,54
"L095",51.95,58.5,0.0812526421185151,38,96.5,0.100351675086085,46,104.5,0.314776455041954,46,104.5,1.13952601878571,38,96.5,0.690885947465015,40,98.5,0.12428179777904,42,100.5,0.00514865508639669,42,100.5,0.477323392404632,40,98.5,0.103270323555687,46,104.5,0.472880591223297,39,97.5,0.486366300199834,50,108.5,0.0601838523818523,45,103.5,0.156513554149799,48,106.5
"L096",52.2,48.5,0.0417774771570008,25,73.5,0.0494897456256247,20,68.5,0.155174574796598,20,68.5,0.728312287341727,18,66.5,0.463470010425201,21,69.5,0.0931454365103319,28,76.5,0.00289202411423343,28,76.5,0.214804450563536,21,69.5,0.0529313316397751,19,67.5,0.372090058398595,28,76.5,0.32874576050458,27,75.5,0.0353594242182912,22,70.5,0.0872939959044173,21,69.5
"L097",52.3,43,0.174806369693775,67,110,0.198970130347056,77,120,0.624108523319613,77,120,1.86713996593878,69,112,1.14518655366103,74,117,0.154146678311123,59,102,0.00792039947811762,59,102,1.31145224268602,74,117,0.198990108775234,77,120,0.875116366159049,74,117,0.609703145655282,64,107,0.0974118235326895,79,122,0.267053440436211,79,122
"L098",52.7125,33,0.0273768695377601,15,48,0.0587013212606287,28,61,0.184146904910601,28,61,0.717838306127434,16,49,0.397361260649628,15,48,0.0733915957489094,18,51,0.00179544210885711,18,51,0.157895971465061,15,48,0.0607110204441439,26,59,0.237383734111606,9,42,0.263503394940749,16,49,0.032347448101989,20,53,0.0845523653651202,19,52
"L099",51.375,78,0.112004162253006,47,125,0.101280066263581,47,125,0.317513771826248,47,125,1.46117232140294,51,129,0.818628957108171,46,124,0.139008656830309,48,126,0.00644113555792223,48,126,0.670153369416012,46,124,0.102613069612381,45,123,0.785825902862604,64,142,0.489617400358662,51,129,0.0574096813826038,43,121,0.143665394935747,44,122
"L100",51.825,64.5,0.0187486919261983,9,73.5,0.0438873723983441,12,76.5,0.137582440677939,12,76.5,0.661172321402943,13,77.5,0.342986251998473,11,75.5,0.0548164741303195,7,71.5,0.00100161527869333,7,71.5,0.11763956905996,11,75.5,0.0439552301127728,10,74.5,0.343456008555724,23,87.5,0.170623269774761,4,68.5,0.0215321398657148,5,69.5,0.0545701514046588,5,69.5
