plot,Unique ID,Lentil,Rep,Col,Row,Block,BlockRow,BlockCol,Name,Name_SNPset,ENV,DTE,DTF,DTM,lodging,yield,PRT
2215,2024_2215_L003,L003,2,6,43,26,4,1,6991-1,6991-1_ACT,Hunter_2024,13,45,86,2,955.6,26.34
2285,2024_2285_L003,L003,2,5,46,25,7,5,6991-1,6991-1_ACT,Hunter_2024,13,46,81,3,906.5,25.6
2526,2024_2526_L003,L003,2,6,54,32,6,1,6991-1,6991-1_ACT,Hunter_2024,13,45,79,3,774.2,25.65
2615,2024_2615_L003,L003,2,26,57,36,9,1,6991-1,6991-1_ACT,Hunter_2024,12,45,87,3,1092.4,26.89
2642,2024_2642_L003,L003,2,2,59,37,1,2,6991-1,6991-1_ACT,Hunter_2024,11,46,84,1,551,25.61
2652,2024_2652_L003,L003,2,12,59,39,1,2,6991-1,6991-1_ACT,Hunter_2024,13,46,84,2,564.8,25.53
2665,2024_2665_L003,L003,2,25,59,41,1,5,6991-1,6991-1_ACT,Hunter_2024,13,46,84,3,818.8,26.59
2854,2024_2854_L003,L003,2,27,66,42,8,2,6991-1,6991-1_ACT,Hunter_2024,13,45,85,3,934.8,26.01
2964,2024_2964_L003,L003,2,24,69,47,2,4,6991-1,6991-1_ACT,Hunter_2024,13,46,88,3,1141.8,26.6
3255,2024_3255_L003,L003,1,6,3,2,2,1,6991-1,6991-1_ACT,Clavet_2024,15,52,90,2,711.8,25.87
3256,2024_3256_L003,L003,1,5,3,1,2,5,6991-1,6991-1_ACT,Clavet_2024,15,52,90,1,767.8,25.5
3293,2024_3293_L003,L003,1,28,5,6,4,3,6991-1,6991-1_ACT,Clavet_2024,15,53,92,2,1034.1,25.8
3332,2024_3332_L003,L003,1,12,6,3,5,2,6991-1,6991-1_ACT,Clavet_2024,15,52,88,1,807,24.71
3488,2024_3488_L003,L003,1,13,11,9,1,3,6991-1,6991-1_ACT,Clavet_2024,15,53,85,2,764.2,25.65
3563,2024_3563_L003,L003,1,3,14,7,4,3,6991-1,6991-1_ACT,Clavet_2024,15,52,88,3,877.1,25.7
3904,2024_3904_L003,L003,1,17,26,16,6,2,6991-1,6991-1_ACT,Clavet_2024,15,52,85,3,876.1,25.79
3929,2024_3929_L003,L003,1,9,27,14,7,4,6991-1,6991-1_ACT,Clavet_2024,15,52,89,1,768.4,25.72
3947,2024_3947_L003,L003,1,27,27,18,7,2,6991-1,6991-1_ACT,Clavet_2024,15,52,91,1,909.4,25.47
4116,2024_4116_L003,L003,1,16,33,22,4,1,6991-1,6991-1_ACT,Clavet_2024,15,53,85,2,761.5,25.34
4330,2024_4330_L003,L003,2,30,40,30,1,5,6991-1,6991-1_ACT,Clavet_2024,14,52,88,3,702.4,26.1
4460,2024_4460_L003,L003,2,21,45,29,6,1,6991-1,6991-1_ACT,Clavet_2024,14,52,87,1,757.3,25.59
4496,2024_4496_L003,L003,2,16,46,28,7,1,6991-1,6991-1_ACT,Clavet_2024,14,51,85,3,768.3,24.88
4603,2024_4603_L003,L003,2,3,50,31,2,3,6991-1,6991-1_ACT,Clavet_2024,14,51,85,3,643.2,25.95
4850,2024_4850_L003,L003,2,10,59,38,1,5,6991-1,6991-1_ACT,Clavet_2024,14,51,89,1,945.3,25.99
4873,2024_4873_L003,L003,2,28,60,42,2,3,6991-1,6991-1_ACT,Clavet_2024,14,52,89,1,649,24.62
4981,2024_4981_L003,L003,2,21,63,41,5,1,6991-1,6991-1_ACT,Clavet_2024,14,52,88,2,813.4,24.64
5140,2024_5140_L003,L003,2,1,68,43,1,1,6991-1,6991-1_ACT,Clavet_2024,14,52,92,2,645.6,25.06
5164,2024_5164_L003,L003,2,24,69,47,2,4,6991-1,6991-1_ACT,Clavet_2024,14,52,90,2,936.5,25.49
5349,2024_5349_L003,L003,2,29,75,48,8,4,6991-1,6991-1_ACT,Clavet_2024,14,53,87,2,759.6,26.12
7272,2025_7272_L003,L003,1,12,4,3,3,2,6991-1,6991-1_ACT,Hunter_2025,16,53,89,1,,
7283,2025_7283_L003,L003,1,23,4,5,3,3,6991-1,6991-1_ACT,Hunter_2025,16,52,95,2,,
7321,2025_7321_L003,L003,1,1,6,1,5,1,6991-1,6991-1_ACT,Hunter_2025,16,53,99,2,,
7434,2025_7434_L003,L003,1,7,9,2,8,2,6991-1,6991-1_ACT,Hunter_2025,16,54,88,1,,
7544,2025_7544_L003,L003,1,17,13,10,3,2,6991-1,6991-1_ACT,Hunter_2025,16,55,90,2,,
7643,2025_7643_L003,L003,1,23,16,11,6,3,6991-1,6991-1_ACT,Hunter_2025,15,52,89,2,,
7684,2025_7684_L003,L003,1,4,18,7,8,4,6991-1,6991-1_ACT,Hunter_2025,16,53,96,2,,
7691,2025_7691_L003,L003,1,11,18,9,8,1,6991-1,6991-1_ACT,Hunter_2025,16,51,91,2,,
7970,2025_7970_L003,L003,1,11,28,15,8,1,6991-1,6991-1_ACT,Hunter_2025,16,57,100,2,,
8164,2025_8164_L003,L003,1,4,35,19,6,4,6991-1,6991-1_ACT,Hunter_2025,16,56,92,2,,
8340,2025_8340_L003,L003,2,21,41,29,2,1,6991-1,6991-1_ACT,Hunter_2025,16,53,95,1,,
8383,2025_8383_L003,L003,2,23,42,29,3,3,6991-1,6991-1_ACT,Hunter_2025,16,53,98,1,,
8658,2025_8658_L003,L003,2,3,51,31,3,3,6991-1,6991-1_ACT,Hunter_2025,16,52,96,1,,
8729,2025_8729_L003,L003,2,9,54,32,6,4,6991-1,6991-1_ACT,Hunter_2025,15,52,90,2,,
8842,2025_8842_L003,L003,2,2,59,37,1,2,6991-1,6991-1_ACT,Hunter_2025,16,53,94,2,,
8965,2025_8965_L003,L003,2,5,63,37,5,5,6991-1,6991-1_ACT,Hunter_2025,16,52,93,2,,
9009,2025_9009_L003,L003,2,12,64,39,6,2,6991-1,6991-1_ACT,Hunter_2025,16,52,91,2,,
9061,2025_9061_L003,L003,2,20,66,40,8,5,6991-1,6991-1_ACT,Hunter_2025,16,52,93,2,,
9209,2025_9209_L003,L003,2,9,71,44,4,4,6991-1,6991-1_ACT,Hunter_2025,15,52,91,1,,
9267,2025_9267_L003,L003,2,7,73,44,6,2,6991-1,6991-1_ACT,Hunter_2025,16,52,91,3,,
5742,2025_5742_L003,L003,1,22,27,17,7,2,6991-1,6991-1_ACT,Clavet_2025,11,54,0,1,,
6032,2025_6032_L003,L003,1,12,37,21,8,2,6991-1,6991-1_ACT,Clavet_2025,11,54,0,2,,
5048,2025_5048_L003,L003,1,13,3,3,2,3,6991-1,6991-1_ACT,Clavet_2025,11,54,0,1,,
5985,2025_5985_L003,L003,1,25,35,23,6,5,6991-1,6991-1_ACT,Clavet_2025,11,55,0,2,,
5953,2025_5953_L003,L003,1,8,34,20,5,3,6991-1,6991-1_ACT,Clavet_2025,11,55,0,2,,
5456,2025_5456_L003,L003,1,25,17,11,7,5,6991-1,6991-1_ACT,Clavet_2025,11,53,0,2,,
5607,2025_5607_L003,L003,1,7,23,14,3,2,6991-1,6991-1_ACT,Clavet_2025,11,54,0,2,,
5341,2025_5341_L003,L003,1,20,13,10,3,5,6991-1,6991-1_ACT,Clavet_2025,11,54,0,2,,
5411,2025_5411_L003,L003,1,10,15,8,5,5,6991-1,6991-1_ACT,Clavet_2025,11,53,0,2,,
5440,2025_5440_L003,L003,1,20,16,10,6,5,6991-1,6991-1_ACT,Clavet_2025,11,53,0,1,,
7026,2025_7026_L003,L003,2,26,71,48,4,1,6991-1,6991-1_ACT,Clavet_2025,12,54,0,2,,
6737,2025_6737_L003,L003,2,24,62,41,4,4,6991-1,6991-1_ACT,Clavet_2025,11,54,98,1,,
7134,2025_7134_L003,L003,2,14,75,45,8,4,6991-1,6991-1_ACT,Clavet_2025,12,55,0,2,,
6159,2025_6159_L003,L003,2,2,41,25,2,2,6991-1,6991-1_ACT,Clavet_2025,10,55,0,3,,
6569,2025_6569_L003,L003,2,12,55,33,7,2,6991-1,6991-1_ACT,Clavet_2025,10,55,0,2,,
6148,2025_6148_L003,L003,2,13,41,27,2,3,6991-1,6991-1_ACT,Clavet_2025,11,54,0,2,,
7154,2025_7154_L003,L003,2,27,76,48,9,2,6991-1,6991-1_ACT,Clavet_2025,11,54,0,2,,
6467,2025_6467_L003,L003,2,7,52,32,4,2,6991-1,6991-1_ACT,Clavet_2025,11,55,0,2,,
6272,2025_6272_L003,L003,2,9,45,26,6,4,6991-1,6991-1_ACT,Clavet_2025,10,53,0,2,,
6859,2025_6859_L003,L003,2,22,66,41,8,2,6991-1,6991-1_ACT,Clavet_2025,11,55,0,1,,
1026,2024_1026_L004,L004,1,26,2,6,1,1,6996-1,6996-1_ACT,Hunter_2024,15,47,79,2,842.7,24.77
1107,2024_1107_L004,L004,1,14,5,3,4,4,6996-1,6996-1_ACT,Hunter_2024,15,45,85,3,1099,25.78
1411,2024_1411_L004,L004,1,10,15,8,5,5,6996-1,6996-1_ACT,Hunter_2024,15,44,82,3,862.5,24.82
1446,2024_1446_L004,L004,1,26,16,12,6,1,6996-1,6996-1_ACT,Hunter_2024,15,45,79,3,699.6,24.81
1576,2024_1576_L004,L004,1,25,22,17,2,5,6996-1,6996-1_ACT,Hunter_2024,,,,,,
1726,2024_1726_L004,L004,1,6,27,14,7,1,6996-1,6996-1_ACT,Hunter_2024,15,45,82,3,755.5,25
1737,2024_1737_L004,L004,1,17,27,16,7,2,6996-1,6996-1_ACT,Hunter_2024,15,45,80,3,728.6,24.41
1863,2024_1863_L004,L004,1,23,31,23,2,3,6996-1,6996-1_ACT,Hunter_2024,15,45,80,3,732.2,24.04
2011,2024_2011_L004,L004,1,10,36,20,7,5,6996-1,6996-1_ACT,Hunter_2024,15,46,79,3,770.3,24.64
2015,2024_2015_L004,L004,1,6,36,20,7,1,6996-1,6996-1_ACT,Hunter_2024,15,44,81,3,987.3,24.62
2085,2024_2085_L004,L004,1,5,78,49,2,1,6996-1,6996-1_ACT,Hunter_2024,9,43,75,4,209.7,25.35
2184,2024_2184_L004,L004,2,24,42,29,3,4,6996-1,6996-1_ACT,Hunter_2024,13,45,78,3,580.1,23.98
2434,2024_2434_L004,L004,2,27,51,36,3,2,6996-1,6996-1_ACT,Hunter_2024,13,45,87,3,1190.2,25.09
2454,2024_2454_L004,L004,2,7,51,32,3,2,6996-1,6996-1_ACT,Hunter_2024,13,45,79,3,527.9,23.44
2876,2024_2876_L004,L004,2,5,66,37,8,5,6996-1,6996-1_ACT,Hunter_2024,13,46,84,3,861.5,25.29
2998,2024_2998_L004,L004,2,3,70,43,3,3,6996-1,6996-1_ACT,Hunter_2024,13,46,85,3,787.6,25.3
3016,2024_3016_L004,L004,2,16,71,46,4,1,6996-1,6996-1_ACT,Hunter_2024,13,46,77,3,493.6,23.73
3097,2024_3097_L004,L004,2,24,74,47,7,4,6996-1,6996-1_ACT,Hunter_2024,13,46,87,3,920.3,25.65
3148,2024_3148_L004,L004,2,28,75,48,8,3,6996-1,6996-1_ACT,Hunter_2024,13,46,77,2,329.8,24.13
3158,2024_3158_L004,L004,2,23,76,47,9,3,6996-1,6996-1_ACT,Hunter_2024,11,46,86,3,815.8,25.52
3174,2024_3174_L004,L004,2,7,76,44,9,2,6996-1,6996-1_ACT,Hunter_2024,13,46,83,3,721.1,25.36
3474,2024_3474_L004,L004,1,27,11,12,1,2,6996-1,6996-1_ACT,Clavet_2024,15,52,91,2,951.8,24.6
3711,2024_3711_L004,L004,1,30,19,12,9,5,6996-1,6996-1_ACT,Clavet_2024,15,52,88,1,923.4,24.79
3848,2024_3848_L004,L004,1,13,24,15,4,3,6996-1,6996-1_ACT,Clavet_2024,15,52,86,2,699.6,23.85
3876,2024_3876_L004,L004,1,16,25,16,5,1,6996-1,6996-1_ACT,Clavet_2024,15,52,86,1,849.6,24.01
3942,2024_3942_L004,L004,1,22,27,17,7,2,6996-1,6996-1_ACT,Clavet_2024,15,52,89,1,928.3,24.97
3993,2024_3993_L004,L004,1,13,29,15,9,3,6996-1,6996-1_ACT,Clavet_2024,15,52,86,1,711.6,24.98
4011,2024_4011_L004,L004,1,30,30,24,1,5,6996-1,6996-1_ACT,Clavet_2024,15,52,86,2,806.8,24.37
4071,2024_4071_L004,L004,1,30,32,24,3,5,6996-1,6996-1_ACT,Clavet_2024,15,52,85,1,645.5,23.53
4084,2024_4084_L004,L004,1,17,32,22,3,2,6996-1,6996-1_ACT,Clavet_2024,15,52,86,1,809.2,23.87
4184,2024_4184_L004,L004,1,24,35,23,6,4,6996-1,6996-1_ACT,Clavet_2024,18,52,89,1,847,23.98
4360,2024_4360_L004,L004,2,1,41,25,2,1,6996-1,6996-1_ACT,Clavet_2024,14,51,85,2,574.8,24.78
4447,2024_4447_L004,L004,2,27,44,30,5,2,6996-1,6996-1_ACT,Clavet_2024,14,51,88,1,937.8,25.36
4458,2024_4458_L004,L004,2,23,45,29,6,3,6996-1,6996-1_ACT,Clavet_2024,14,52,88,2,858.4,24.16
4524,2024_4524_L004,L004,2,17,47,28,8,2,6996-1,6996-1_ACT,Clavet_2024,14,51,87,2,855,24.49
4585,2024_4585_L004,L004,2,16,49,34,1,1,6996-1,6996-1_ACT,Clavet_2024,14,51,86,2,894.2,23.93
4971,2024_4971_L004,L004,2,11,63,39,5,1,6996-1,6996-1_ACT,Clavet_2024,14,52,87,2,1048.7,24.37
4983,2024_4983_L004,L004,2,23,63,41,5,3,6996-1,6996-1_ACT,Clavet_2024,14,52,88,3,885,24.77
5110,2024_5110_L004,L004,2,30,67,42,9,5,6996-1,6996-1_ACT,Clavet_2024,14,51,87,2,652.9,24.23
5134,2024_5134_L004,L004,2,7,68,44,1,2,6996-1,6996-1_ACT,Clavet_2024,14,51,85,3,894.5,23.75
5350,2024_5350_L004,L004,2,30,75,48,8,5,6996-1,6996-1_ACT,Clavet_2024,14,53,86,2,639.8,24.36
7202,2025_7202_L004,L004,1,2,2,1,1,2,6996-1,6996-1_ACT,Hunter_2025,16,52,90,2,,
7527,2025_7527_L004,L004,1,27,12,12,2,2,6996-1,6996-1_ACT,Hunter_2025,16,52,89,3,,
7618,2025_7618_L004,L004,1,3,15,7,5,3,6996-1,6996-1_ACT,Hunter_2025,16,53,88,2,,
7680,2025_7680_L004,L004,1,1,17,7,7,1,6996-1,6996-1_ACT,Hunter_2025,16,52,88,2,,
7687,2025_7687_L004,L004,1,7,18,8,8,2,6996-1,6996-1_ACT,Hunter_2025,16,51,90,2,,
7712,2025_7712_L004,L004,1,29,19,12,9,4,6996-1,6996-1_ACT,Hunter_2025,16,52,96,3,,
7822,2025_7822_L004,L004,1,22,23,17,3,2,6996-1,6996-1_ACT,Hunter_2025,15,52,94,2,,
7848,2025_7848_L004,L004,1,13,24,15,4,3,6996-1,6996-1_ACT,Hunter_2025,16,54,93,2,,
7919,2025_7919_L004,L004,1,2,26,13,6,2,6996-1,6996-1_ACT,Hunter_2025,16,53,89,2,,
8139,2025_8139_L004,L004,1,22,34,23,5,2,6996-1,6996-1_ACT,Hunter_2025,16,57,94,2,,
8350,2025_8350_L004,L004,2,11,41,27,2,1,6996-1,6996-1_ACT,Hunter_2025,16,52,91,1,,
8372,2025_8372_L004,L004,2,12,42,27,3,2,6996-1,6996-1_ACT,Hunter_2025,16,52,91,1,,
8374,2025_8374_L004,L004,2,14,42,27,3,4,6996-1,6996-1_ACT,Hunter_2025,15,52,92,1,,
8469,2025_8469_L004,L004,2,12,45,27,6,2,6996-1,6996-1_ACT,Hunter_2025,17,53,92,2,,
8672,2025_8672_L004,L004,2,12,52,33,4,2,6996-1,6996-1_ACT,Hunter_2025,16,52,90,1,,
8674,2025_8674_L004,L004,2,14,52,33,4,4,6996-1,6996-1_ACT,Hunter_2025,16,51,90,3,,
8723,2025_8723_L004,L004,2,3,54,31,6,3,6996-1,6996-1_ACT,Hunter_2025,16,52,92,3,,
9095,2025_9095_L004,L004,2,15,67,39,9,5,6996-1,6996-1_ACT,Hunter_2025,16,51,93,3,,
9159,2025_9159_L004,L004,2,19,69,46,2,4,6996-1,6996-1_ACT,Hunter_2025,16,51,91,2,,
9336,2025_9336_L004,L004,2,16,75,46,8,1,6996-1,6996-1_ACT,Hunter_2025,16,51,90,2,,
5277,2025_5277_L004,L004,1,24,11,11,1,4,6996-1,6996-1_ACT,Clavet_2025,10,52,0,2,,
5115,2025_5115_L004,L004,1,6,5,2,4,1,6996-1,6996-1_ACT,Clavet_2025,11,53,0,1,,
5281,2025_5281_L004,L004,1,20,11,10,1,5,6996-1,6996-1_ACT,Clavet_2025,10,53,0,3,,
5997,2025_5997_L004,L004,1,24,36,23,7,4,6996-1,6996-1_ACT,Clavet_2025,11,55,0,2,,
5861,2025_5861_L004,L004,1,21,31,23,2,1,6996-1,6996-1_ACT,Clavet_2025,11,55,0,3,,
5363,2025_5363_L004,L004,1,3,14,7,4,3,6996-1,6996-1_ACT,Clavet_2025,10,53,0,2,,
5095,2025_5095_L004,L004,1,26,5,6,4,1,6996-1,6996-1_ACT,Clavet_2025,11,54,0,1,,
5633,2025_5633_L004,L004,1,28,24,18,4,3,6996-1,6996-1_ACT,Clavet_2025,11,54,0,2,,
5169,2025_5169_L004,L004,1,12,7,3,6,2,6996-1,6996-1_ACT,Clavet_2025,11,53,0,1,,
5736,2025_5736_L004,L004,1,16,27,16,7,1,6996-1,6996-1_ACT,Clavet_2025,11,54,0,1,,
6156,2025_6156_L004,L004,2,5,41,25,2,5,6996-1,6996-1_ACT,Clavet_2025,10,54,0,3,,
6536,2025_6536_L004,L004,2,16,54,34,6,1,6996-1,6996-1_ACT,Clavet_2025,11,56,0,3,,
6991,2025_6991_L004,L004,2,10,70,44,3,5,6996-1,6996-1_ACT,Clavet_2025,11,54,0,2,,
7156,2025_7156_L004,L004,2,25,76,47,9,5,6996-1,6996-1_ACT,Clavet_2025,12,54,0,2,,
6831,2025_6831_L004,L004,2,11,65,39,7,1,6996-1,6996-1_ACT,Clavet_2025,12,54,98,2,,
6257,2025_6257_L004,L004,2,24,45,29,6,4,6996-1,6996-1_ACT,Clavet_2025,10,55,0,2,,
6193,2025_6193_L004,L004,2,28,43,30,4,3,6996-1,6996-1_ACT,Clavet_2025,10,55,0,3,,
6975,2025_6975_L004,L004,2,26,70,48,3,1,6996-1,6996-1_ACT,Clavet_2025,11,54,0,3,,
6586,2025_6586_L004,L004,2,6,56,32,8,1,6996-1,6996-1_ACT,Clavet_2025,11,55,0,1,,
6622,2025_6622_L004,L004,2,19,57,34,9,4,6996-1,6996-1_ACT,Clavet_2025,10,55,0,2,,
1206,2024_1206_L005,L005,1,26,8,6,7,1,7005-2,7005-2_ACT,Hunter_2024,15,47,84,3,688.4,25.48
1217,2024_1217_L005,L005,1,24,9,5,8,4,7005-2,7005-2_ACT,Hunter_2024,15,46,80,3,556.4,24.29
1248,2024_1248_L005,L005,1,8,10,2,9,3,7005-2,7005-2_ACT,Hunter_2024,15,47,85,3,867.2,25.02
1301,2024_1301_L005,L005,1,1,12,7,2,1,7005-2,7005-2_ACT,Hunter_2024,15,47,79,2,625.5,25.58
1510,2024_1510_L005,L005,1,30,18,12,8,5,7005-2,7005-2_ACT,Hunter_2024,15,45,86,3,809.4,25.39
1618,2024_1618_L005,L005,1,18,23,16,3,3,7005-2,7005-2_ACT,Hunter_2024,15,46,84,4,773.8,24.73
1678,2024_1678_L005,L005,1,18,25,16,5,3,7005-2,7005-2_ACT,Hunter_2024,15,46,84,3,603.2,24.57
1720,2024_1720_L005,L005,1,1,26,13,6,1,7005-2,7005-2_ACT,Hunter_2024,15,45,84,2,540.8,24.85
2010,2024_2010_L005,L005,1,11,36,21,7,1,7005-2,7005-2_ACT,Hunter_2024,15,47,82,3,570,24.98
2039,2024_2039_L005,L005,1,19,37,22,8,4,7005-2,7005-2_ACT,Hunter_2024,15,46,79,3,360.3,24.54
2165,2024_2165_L005,L005,2,5,42,25,3,5,7005-2,7005-2_ACT,Hunter_2024,13,47,82,3,499.2,25.19
2251,2024_2251_L005,L005,2,30,45,30,6,5,7005-2,7005-2_ACT,Hunter_2024,12,47,91,3,1005.2,26.52
2465,2024_2465_L005,L005,2,5,52,31,4,5,7005-2,7005-2_ACT,Hunter_2024,13,46,83,3,684.6,25.8
2484,2024_2484_L005,L005,2,24,52,35,4,4,7005-2,7005-2_ACT,Hunter_2024,13,45,81,3,643,25
2535,2024_2535_L005,L005,2,15,54,33,6,5,7005-2,7005-2_ACT,Hunter_2024,13,45,80,4,706.7,25.5
2554,2024_2554_L005,L005,2,27,55,36,7,2,7005-2,7005-2_ACT,Hunter_2024,13,45,91,3,960.5,25.65
2635,2024_2635_L005,L005,2,6,57,32,9,1,7005-2,7005-2_ACT,Hunter_2024,13,45,78,3,459,24.59
2731,2024_2731_L005,L005,2,30,62,42,4,5,7005-2,7005-2_ACT,Hunter_2024,13,45,81,3,354.8,24.6
2781,2024_2781_L005,L005,2,21,63,41,5,1,7005-2,7005-2_ACT,Hunter_2024,13,46,85,3,763.6,25.68
3137,2024_3137_L005,L005,2,17,75,46,8,2,7005-2,7005-2_ACT,Hunter_2024,13,46,77,3,268.8,24.72
3277,2024_3277_L005,L005,1,17,4,4,3,2,7005-2,7005-2_ACT,Clavet_2024,15,54,91,2,555.3,24.39
3399,2024_3399_L005,L005,1,19,8,4,7,4,7005-2,7005-2_ACT,Clavet_2024,15,54,90,2,833.3,24.31
3564,2024_3564_L005,L005,1,4,14,7,4,4,7005-2,7005-2_ACT,Clavet_2024,15,54,89,4,564.8,24.97
3632,2024_3632_L005,L005,1,12,16,9,6,2,7005-2,7005-2_ACT,Clavet_2024,15,53,88,3,536.5,24.45
3664,2024_3664_L005,L005,1,17,17,10,7,2,7005-2,7005-2_ACT,Clavet_2024,15,54,88,3,679.2,24.18
3685,2024_3685_L005,L005,1,5,18,7,8,5,7005-2,7005-2_ACT,Clavet_2024,15,54,87,3,614.6,23.74
3896,2024_3896_L005,L005,1,25,26,17,6,5,7005-2,7005-2_ACT,Clavet_2024,15,53,89,3,717.9,24.9
3923,2024_3923_L005,L005,1,3,27,13,7,3,7005-2,7005-2_ACT,Clavet_2024,15,54,91,3,247.7,24.23
3981,2024_3981_L005,L005,1,1,29,13,9,1,7005-2,7005-2_ACT,Clavet_2024,15,54,86,3,311,24.67
4091,2024_4091_L005,L005,1,10,32,20,3,5,7005-2,7005-2_ACT,Clavet_2024,15,54,87,3,673.3,23.61
4350,2024_4350_L005,L005,2,11,41,27,2,1,7005-2,7005-2_ACT,Clavet_2024,14,52,84,2,456,23.81
4393,2024_4393_L005,L005,2,28,43,30,4,3,7005-2,7005-2_ACT,Clavet_2024,14,52,88,2,718.4,24.37
4490,2024_4490_L005,L005,2,10,46,26,7,5,7005-2,7005-2_ACT,Clavet_2024,14,53,88,2,651,23.93
4562,2024_4562_L005,L005,2,23,48,29,9,2,7005-2,7005-2_ACT,Clavet_2024,14,53,88,2,539,23.85
4680,2024_4680_L005,L005,2,20,52,34,4,5,7005-2,7005-2_ACT,Clavet_2024,14,53,87,2,606.3,23.22
4803,2024_4803_L005,L005,2,23,56,35,8,3,7005-2,7005-2_ACT,Clavet_2024,14,53,88,2,617.4,24.78
4863,2024_4863_L005,L005,2,23,59,41,1,3,7005-2,7005-2_ACT,Clavet_2024,14,53,90,2,638.3,23.56
4913,2024_4913_L005,L005,2,13,61,39,3,3,7005-2,7005-2_ACT,Clavet_2024,14,53,89,3,651.3,23.75
5047,2024_5047_L005,L005,2,27,65,42,7,2,7005-2,7005-2_ACT,Clavet_2024,14,53,90,3,664.4,25.18
5364,2024_5364_L005,L005,2,17,76,46,9,2,7005-2,7005-2_ACT,Clavet_2024,14,53,87,3,616,24.64
7391,2025_7391_L005,L005,1,11,8,3,7,1,7005-2,7005-2_ACT,Hunter_2025,17,55,97,2,,
7503,2025_7503_L005,L005,1,3,12,7,2,3,7005-2,7005-2_ACT,Hunter_2025,16,57,90,2,,
7576,2025_7576_L005,L005,1,16,14,10,4,1,7005-2,7005-2_ACT,Hunter_2025,16,55,98,3,,
7621,2025_7621_L005,L005,1,1,16,7,6,1,7005-2,7005-2_ACT,Hunter_2025,16,56,99,3,,
7630,2025_7630_L005,L005,1,10,16,8,6,5,7005-2,7005-2_ACT,Hunter_2025,16,55,88,2,,
8015,2025_8015_L005,L005,1,26,30,24,1,1,7005-2,7005-2_ACT,Hunter_2025,16,53,101,2,,
8065,2025_8065_L005,L005,1,25,31,23,2,5,7005-2,7005-2_ACT,Hunter_2025,16,53,100,2,,
8071,2025_8071_L005,L005,1,30,32,24,3,5,7005-2,7005-2_ACT,Hunter_2025,16,52,99,2,,
8072,2025_8072_L005,L005,1,29,32,24,3,4,7005-2,7005-2_ACT,Hunter_2025,16,56,102,2,,
8239,2025_8239_L005,L005,1,19,37,22,8,4,7005-2,7005-2_ACT,Hunter_2025,16,57,100,2,,
8405,2025_8405_L005,L005,2,16,43,28,4,1,7005-2,7005-2_ACT,Hunter_2025,16,54,94,2,,
8441,2025_8441_L005,L005,2,21,44,29,5,1,7005-2,7005-2_ACT,Hunter_2025,17,55,100,2,,
8442,2025_8442_L005,L005,2,22,44,29,5,2,7005-2,7005-2_ACT,Hunter_2025,16,54,95,3,,
8850,2025_8850_L005,L005,2,10,59,38,1,5,7005-2,7005-2_ACT,Hunter_2025,16,54,92,2,,
9007,2025_9007_L005,L005,2,14,64,39,6,4,7005-2,7005-2_ACT,Hunter_2025,16,53,91,2,,
9118,2025_9118_L005,L005,2,23,68,47,1,3,7005-2,7005-2_ACT,Hunter_2025,15,54,93,3,,
9139,2025_9139_L005,L005,2,2,68,43,1,2,7005-2,7005-2_ACT,Hunter_2025,16,55,95,2,,
9287,2025_9287_L005,L005,2,27,73,48,6,2,7005-2,7005-2_ACT,Hunter_2025,16,53,91,2,,
9340,2025_9340_L005,L005,2,20,75,46,8,5,7005-2,7005-2_ACT,Hunter_2025,16,54,95,3,,
9364,2025_9364_L005,L005,2,17,76,46,9,2,7005-2,7005-2_ACT,Hunter_2025,16,52,91,2,,
5377,2025_5377_L005,L005,1,17,14,10,4,2,7005-2,7005-2_ACT,Clavet_2025,11,54,0,2,,
5961,2025_5961_L005,L005,1,1,35,19,6,1,7005-2,7005-2_ACT,Clavet_2025,11,56,0,3,,
5944,2025_5944_L005,L005,1,17,34,22,5,2,7005-2,7005-2_ACT,Clavet_2025,11,56,0,2,,
5283,2025_5283_L005,L005,1,18,11,10,1,3,7005-2,7005-2_ACT,Clavet_2025,10,54,0,2,,
5107,2025_5107_L005,L005,1,14,5,3,4,4,7005-2,7005-2_ACT,Clavet_2025,11,54,0,2,,
5611,2025_5611_L005,L005,1,11,23,15,3,1,7005-2,7005-2_ACT,Clavet_2025,11,53,0,1,,
6005,2025_6005_L005,L005,1,16,36,22,7,1,7005-2,7005-2_ACT,Clavet_2025,11,55,0,2,,
5939,2025_5939_L005,L005,1,22,34,23,5,2,7005-2,7005-2_ACT,Clavet_2025,12,56,0,2,,
5494,2025_5494_L005,L005,1,14,18,9,8,4,7005-2,7005-2_ACT,Clavet_2025,11,54,0,2,,
5940,2025_5940_L005,L005,1,21,34,23,5,1,7005-2,7005-2_ACT,Clavet_2025,11,56,0,2,,
6838,2025_6838_L005,L005,2,18,65,40,7,3,7005-2,7005-2_ACT,Clavet_2025,12,55,0,1,,
6285,2025_6285_L005,L005,2,5,46,25,7,5,7005-2,7005-2_ACT,Clavet_2025,10,56,0,2,,
6266,2025_6266_L005,L005,2,15,45,27,6,5,7005-2,7005-2_ACT,Clavet_2025,11,56,0,2,,
7165,2025_7165_L005,L005,2,16,76,46,9,1,7005-2,7005-2_ACT,Clavet_2025,12,56,0,3,,
6544,2025_6544_L005,L005,2,24,54,35,6,4,7005-2,7005-2_ACT,Clavet_2025,10,56,0,2,,
